target_url,branch,agency,bureau,base_domain_pulse,source_list_federal_domains,source_list_pulse,source_list_dap,source_list_omb_idea,source_list_eotw,source_list_usagov,source_list_gov_man,source_list_uscourts,source_list_oira,source_list_other,source_list_mil_1,source_list_mil_2,source_list_dod_public,source_list_dotmil,source_list_final_url_websites,source_list_house_117th,source_list_senate_117th,source_list_gpo_fdlp,source_list_cisa,source_list_dod_2025,source_list_dap_2,source_list_usagov_clicks,source_list_usagov_clicks_mil,source_list_search_gov,source_list_search_gov_mil,source_list_public_inventory,source_list_non_gov_mil,source_list_govt_urls,source_list_hyperlink_domains,base_domain,top_level_domain,filtered
scenarios.globalchange.gov,,,,globalchange.gov,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,globalchange.gov,gov,false
govsales.gov,,,,govsales.gov,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,govsales.gov,gov,false
greatagain.gov,,,,greatagain.gov,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,greatagain.gov,gov,false
gsaxcess.gov,,,,gsaxcess.gov,false,true,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,gsaxcess.gov,gov,false
harp.gov,,,,harp.gov,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,harp.gov,gov,false
hig.gov,,,,hig.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,hig.gov,gov,false
highperformancebuildings.gov,,,,highperformancebuildings.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,highperformancebuildings.gov,gov,false
homesales.gov,,,,homesales.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,homesales.gov,gov,false
icbemp.gov,,,,icbemp.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,icbemp.gov,gov,false
idtheft.gov,,,,idtheft.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,idtheft.gov,gov,false
info.gov,,,,info.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,info.gov,gov,false
isitdoneyet.gov,,,,isitdoneyet.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,isitdoneyet.gov,gov,false
itap.gov,,,,itap.gov,false,true,true,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,itap.gov,gov,false
connect.itrd.gov,,,,itrd.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,itrd.gov,gov,true
itrd.gov,,,,itrd.gov,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,itrd.gov,gov,false
juvenilecouncil.gov,,,,juvenilecouncil.gov,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,juvenilecouncil.gov,gov,false
kids.gov,,,,kids.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,kids.gov,gov,false
data.lca.gov,,,,lca.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,lca.gov,gov,false
lca.gov,,,,lca.gov,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,lca.gov,gov,false
lifeline.gov,,,,lifeline.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,lifeline.gov,gov,false
locatorplus.gov,,,,locatorplus.gov,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,locatorplus.gov,gov,false
makinghomeaffordable.gov,,,,makinghomeaffordable.gov,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,makinghomeaffordable.gov,gov,false
malwareinvestigator.gov,,,,malwareinvestigator.gov,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,malwareinvestigator.gov,gov,false
portal.malwareinvestigator.gov,,,,malwareinvestigator.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,malwareinvestigator.gov,gov,false
admin.medalofvalor.gov,,,,medalofvalor.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,medalofvalor.gov,gov,true
medalofvalor.gov,,,,medalofvalor.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,medalofvalor.gov,gov,false
uat-www.medalofvalor.gov,,,,medalofvalor.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,medalofvalor.gov,gov,true
mha.gov,,,,mha.gov,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mha.gov,gov,false
militaryaviationsafety.gov,,,,militaryaviationsafety.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,militaryaviationsafety.gov,gov,false
mojavedata.gov,,,,mojavedata.gov,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mojavedata.gov,gov,false
account.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
bsi.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
chat.mymedicare.gov,,,,mymedicare.gov,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,mymedicare.gov,gov,false
dev1.account.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
dev1.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
dev2.account.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
dev2.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
dev3.account.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
dev3.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
es.dev1.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,true
es.dev2.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,true
es.dev3.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,true
es.imp1.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
es.imp2.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
es.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
es.offcycle.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
es.test1.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
es.test2.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
imp1.account.mymedicare.gov,,,,mymedicare.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,mymedicare.gov,gov,false
