target_url,source_list_dap
orwh.od.nih.gov,TRUE
myeverify.uscis.gov,TRUE
data.healthcare.gov,TRUE
oalj.dol.gov,TRUE
rw.usembassy.gov,TRUE
portsmouth.tricare.mil,TRUE
ttbonline.gov,TRUE
sn.usembassy.gov,TRUE
enviro.epa.gov,TRUE
dk.usembassy.gov,TRUE
getsmartaboutdrugs.gov,TRUE
ffr.cnic.navy.mil,TRUE
arc.fiscal.treasury.gov,TRUE
ge.usembassy.gov,TRUE
visit.archives.gov,TRUE
universe.nasa.gov,TRUE
my.usembassy.gov,TRUE
preprod.web.convergeoperations.com,TRUE
hero.epa.gov,TRUE
search.gsa.gov,TRUE
remm.hhs.gov,TRUE
jm.usembassy.gov,TRUE
es.medicare.gov,TRUE
ni.usembassy.gov,TRUE
manpower.usmc.mil,TRUE
organdonor.gov,TRUE
astrobiology.nasa.gov,TRUE
icd10cmtool.cdc.gov,TRUE
intelligence.gov,TRUE
egrants.cns.gov,TRUE
aad.archives.gov,TRUE
localhelp.healthcare.gov,TRUE
staging.va.gov,TRUE
response.restoration.noaa.gov,TRUE
rrb.gov,TRUE
cnrma.cnic.navy.mil,TRUE
nfc.usda.gov,TRUE
askebsa.dol.gov,TRUE
ndupress.ndu.edu,TRUE
acq.osd.mil,TRUE
ocdb.smce.nasa.gov,TRUE
maritime.dot.gov,TRUE
oit.va.gov,TRUE
marineband.marines.mil,TRUE
navcen.uscg.gov,TRUE
,TRUE
challenge.gov,TRUE
id.usembassy.gov,TRUE
data.cdc.gov,TRUE
consumer.gov,TRUE
uscis.usajobs.gov,TRUE
cops.usdoj.gov,TRUE
womack.tricare.mil,TRUE
liberty.armymwr.com,TRUE
oge.gov,TRUE
energyright.com,TRUE
buy.gsa.gov,TRUE
sg.usembassy.gov,TRUE
comptroller.defense.gov,TRUE
app.fac.gov,TRUE
hu.usembassy.gov,TRUE
esrs.jsc.nasa.gov,TRUE
plainlanguage.gov,TRUE
fermi.gsfc.nasa.gov,TRUE
servicerefunds.usps.com,TRUE
airforcemedicine.af.mil,TRUE
financialaidtoolkit.ed.gov,TRUE
register.state.gov,TRUE
myseco.militaryonesource.mil,TRUE
edi.nih.gov,TRUE
ask.fmcsa.dot.gov,TRUE
kadena.af.mil,TRUE
privacyshield.gov,TRUE
airlant.usff.navy.mil,TRUE
gomo.army.mil,TRUE
dfc.gov,TRUE
allofus.nih.gov,TRUE
goes.noaa.gov,TRUE
helpspanish.cbp.gov,TRUE
pendleton.marines.mil,TRUE
ejscreen.epa.gov,TRUE
www2.census.gov,TRUE
espo.nasa.gov,TRUE
jblm.armymwr.com,TRUE
lk.usembassy.gov,TRUE
realestatesales.gov,TRUE
toolkit.climate.gov,TRUE
developer.uspto.gov,TRUE
idmanagement.gov,TRUE
qa.usembassy.gov,TRUE
airbornescience.nasa.gov,TRUE
repository.library.noaa.gov,TRUE
sharing.nih.gov,TRUE
filermanagement.edgarfiling.sec.gov,TRUE
designsystem.digital.gov,TRUE
mywaterway.epa.gov,TRUE
data.medicaid.gov,TRUE
eforms.state.gov,TRUE
connect.acf.hhs.gov,TRUE
es-reg.usps.com,TRUE
basictraining.af.mil,TRUE
financialresearch.gov,TRUE
americorps.gov,TRUE
eca.state.gov,TRUE
nellis.af.mil,TRUE
allhands.navy.mil,TRUE
science.gsfc.nasa.gov,TRUE
fac.gov,TRUE
fic.nih.gov,TRUE
visibleearth.nasa.gov,TRUE
recruiting.af.mil,TRUE
volunteer.gov,TRUE
zh.usps.com,TRUE
heasarc.gsfc.nasa.gov,TRUE
screeningtool.geoplatform.gov,TRUE
nixonlibrary.gov,TRUE
belvoirhospital.tricare.mil,TRUE
am.usembassy.gov,TRUE
gr.usembassy.gov,TRUE
kg.usembassy.gov,TRUE
lasers.llnl.gov,TRUE
npin.cdc.gov,TRUE
ao.usembassy.gov,TRUE
civilrights.justice.gov,TRUE
dhs.usajobs.gov,TRUE
glerl.noaa.gov,TRUE
mcc.gov,TRUE
j1visawaiverstatus.state.gov,TRUE
1997-2001.state.gov,TRUE
nationalblueribbonschools.ed.gov,TRUE
spinoff.nasa.gov,TRUE
atlanticarea.uscg.mil,TRUE
pss.epa.gov,TRUE
anad.army.mil,TRUE
sedvme.gsfc.nasa.gov,TRUE
lpdaac.usgs.gov,TRUE
mycaa.militaryonesource.mil,TRUE
gravelocator.cem.va.gov,TRUE
403wg.afrc.af.mil,TRUE
hqmc.marines.mil,TRUE
nfipservices.floodsmart.gov,TRUE
humphreys.armymwr.com,TRUE
usphs.gov,TRUE
marketplace.va.gov,TRUE
itis.gov,TRUE
ginniemae.gov,TRUE
kh.usembassy.gov,TRUE
nz.usembassy.gov,TRUE
netdmr.epa.gov,TRUE
tt.usembassy.gov,TRUE
obamalibrary.gov,TRUE
www3.nasa.gov,TRUE
rs.usembassy.gov,TRUE
usap.gov,TRUE
earth.gov,TRUE
espanol.foodsafety.gov,TRUE
newbornscreening.hrsa.gov,TRUE
wrp.gov,TRUE
parkplanning.nps.gov,TRUE
nihrecord.nih.gov,TRUE
mm.usembassy.gov,TRUE
report.nih.gov,TRUE
search.uscourts.gov,TRUE
edie.fdic.gov,TRUE
mcrdpi.marines.mil,TRUE
bo.usembassy.gov,TRUE
irma.nps.gov,TRUE
quickstats.nass.usda.gov,TRUE
dceg.cancer.gov,TRUE
cesdata.bls.gov,TRUE
workwithusaid.gov,TRUE
ncats.nih.gov,TRUE
quantico.marines.mil,TRUE
zw.usembassy.gov,TRUE
norad.mil,TRUE
earthdata.nasa.gov,TRUE
flra.gov,TRUE
wpafb.af.mil,TRUE
usoas.usmission.gov,TRUE
ang.af.mil,TRUE
covid19.nih.gov,TRUE
secure.rrb.gov,TRUE
blog.ed.gov,TRUE
educationusa.state.gov,TRUE
19january2021snapshot.epa.gov,TRUE
ryanwhite.hrsa.gov,TRUE
madigan.tricare.mil,TRUE
npgallery.nps.gov,TRUE
fitness.marines.mil,TRUE
travel-state-gov.translate.goog,TRUE
kauai.ccmc.gsfc.nasa.gov,TRUE
usmma.edu,TRUE
911.gov,TRUE
imagej.nih.gov,TRUE
ctep.cancer.gov,TRUE
frtib.gov,TRUE
pmel.noaa.gov,TRUE
foreignassistance.gov,TRUE
southcom.mil,TRUE
jble.af.mil,TRUE
eglin.af.mil,TRUE
iaf.gov,TRUE
environmental.larc.nasa.gov,TRUE
ci.usembassy.gov,TRUE
scott.af.mil,TRUE
portalval.cms.gov,TRUE
veterans.smokefree.gov,TRUE
authinternal.nih.gov,TRUE
pt.usembassy.gov,TRUE
scool.larc.nasa.gov,TRUE
osce.usmission.gov,TRUE
psmagazine.army.mil,TRUE
tmep.uspto.gov,TRUE
tz.usembassy.gov,TRUE
fleetautoauctions.gsa.gov,TRUE
lbjlibrary.org,TRUE
staging.seer.cancer.gov,TRUE
edwards.af.mil,TRUE
windexchange.energy.gov,TRUE
nl.usembassy.gov,TRUE
justthinktwice.gov,TRUE
cto.mil,TRUE
mspb.gov,TRUE
forcecom.uscg.mil,TRUE
stage-cwo.cwigng.com,TRUE
ncis.navy.mil,TRUE
betterbuildingssolutioncenter.energy.gov,TRUE
ht.usembassy.gov,TRUE
webapps.usgs.gov,TRUE
ladsweb.modaps.eosdis.nasa.gov,TRUE
pubmed-ncbi-nlm-nih-gov.proxy.kib.ki.se,TRUE
my.ginniemae.gov,TRUE
dodcui.mil,TRUE
uy.usembassy.gov,TRUE
researchtraining.nih.gov,TRUE
catpx-custreg.usps.com,TRUE
prodpx-promotool.usps.com,TRUE
beringclimate.noaa.gov,TRUE
api.nasa.gov,TRUE
sos.noaa.gov,TRUE
par.nsf.gov,TRUE
disc.gsfc.nasa.gov,TRUE
admin.myhealth.va.gov,TRUE
oig.treasury.gov,TRUE
accesstocare.va.gov,TRUE
www-fda-gov.translate.goog,TRUE
moore.armymwr.com,TRUE
irsauctions.gov,TRUE
mirecc.va.gov,TRUE
whistleblowers.gov,TRUE
cdmrp.health.mil,TRUE
wageandsalary.dcpas.osd.mil,TRUE
transtats.bts.gov,TRUE
europeafrica.army.mil,TRUE
armedforcessports.defense.gov,TRUE
forestservicecareers.usajobs.gov,TRUE
tfx.treasury.gov,TRUE
bamc.tricare.mil,TRUE
acc.af.mil,TRUE
navsup.navy.mil,TRUE
trademarkcenter.uspto.gov,TRUE
afmc.af.mil,TRUE
phil.cdc.gov,TRUE
access.ginniemae.gov,TRUE
cnrfc.noaa.gov,TRUE
bpa.gov,TRUE
dragonhilllodge.com,TRUE
cloud.cms.gov,TRUE
surflant.usff.navy.mil,TRUE
factor.niehs.nih.gov,TRUE
ndc.services.cdc.gov,TRUE
pay.gov,TRUE
pls.llnl.gov,TRUE
sandiego.tricare.mil,TRUE
afcent.af.mil,TRUE
cbpcomplaints.cbp.gov,TRUE
apfs-cloud.dhs.gov,TRUE
trumplibrary.gov,TRUE
navycollege.navy.mil,TRUE
justicegrants.usdoj.gov,TRUE
asean.usmission.gov,TRUE
usda.usajobs.gov,TRUE
library.doc.gov,TRUE
touchpoints.app.cloud.gov,TRUE
coastalscience.noaa.gov,TRUE
archive-share.america.gov,TRUE
navfac.navy.mil,TRUE
search.consumerfinance.gov,TRUE
japan.marines.mil,TRUE
crimesolutions.ojp.gov,TRUE
py.usembassy.gov,TRUE
nicic.gov,TRUE
respond.census.gov,TRUE
nellis.tricare.mil,TRUE
niwcpacific.navy.mil,TRUE
vendorportal.ecms.va.gov,TRUE
cancercontrol.cancer.gov,TRUE
foreignassistance.gov,TRUE
mgs-mager.gsfc.nasa.gov,TRUE
asa24.nih.gov,TRUE
pavilion.dinfos.edu,TRUE
usarj.army.mil,TRUE
vcf.gov,TRUE
mrms.nssl.noaa.gov,TRUE
hill.af.mil,TRUE
foia.state.gov,TRUE
mynasadata.larc.nasa.gov,TRUE
map1.msc.fema.gov,TRUE
hawaii.armymwr.com,TRUE
15wing.af.mil,TRUE
hsrd.research.va.gov,TRUE
legacy.www.sbir.gov,TRUE
ovcttac.gov,TRUE
cpf.navy.mil,TRUE
hcsc.va.gov,TRUE
pwrc.usgs.gov,TRUE
lr.usembassy.gov,TRUE
rdms-mpep-vip.uspto.gov,TRUE
mcipac.marines.mil,TRUE
sam.usace.army.mil,TRUE
vaforvets.va.gov,TRUE
tools.niehs.nih.gov,TRUE
navifor.usff.navy.mil,TRUE
889.smartpay.gsa.gov,TRUE
edgarfiling.sec.gov,TRUE
fmc.gov,TRUE
dpcld.defense.gov,TRUE
aflcmc.af.mil,TRUE
ntrl.ntis.gov,TRUE
cid.army.mil,TRUE
usafa.af.mil,TRUE
afrc.af.mil,TRUE
nrl.navy.mil,TRUE
1stmardiv.marines.mil,TRUE
primis.phmsa.dot.gov,TRUE
se.usembassy.gov,TRUE
md.usembassy.gov,TRUE
navyreserve.navy.mil,TRUE
mbda.gov,TRUE
hiv.va.gov,TRUE
housing.af.mil,TRUE
internetforall.gov,TRUE
directorsblog.nih.gov,TRUE
healthdata.gov,TRUE
tools.cdc.gov,TRUE
travis.tricare.mil,TRUE
cmsnationaltrainingprogram.cms.gov,TRUE
schoolsafety.gov,TRUE
netl.doe.gov,TRUE
tinker.af.mil,TRUE
ie.usembassy.gov,TRUE
dod.defense.gov,TRUE
ghrc.nsstc.nasa.gov,TRUE
stewarthunter.armymwr.com,TRUE
rivers.gov,TRUE
dlmf.nist.gov,TRUE
ferconline.ferc.gov,TRUE
reach.cdc.gov,TRUE
cz.usembassy.gov,TRUE
dpaa.mil,TRUE
cddis.nasa.gov,TRUE
bsee.gov,TRUE
148.129.75.240,TRUE
aotus.blogs.archives.gov,TRUE
discover.va.gov,TRUE
enforcedata.dol.gov,TRUE
alzped.nia.nih.gov,TRUE
reports.blm.gov,TRUE
gacc.nifc.gov,TRUE
afhistory.af.mil,TRUE
nihms.nih.gov,TRUE
discover.dtic.mil,TRUE
bliss.armymwr.com,TRUE
bayne-jones.tricare.mil,TRUE
prosthetics.va.gov,TRUE
rn.ftc.gov,TRUE
gettested.cdc.gov,TRUE
vandenberg.spaceforce.mil,TRUE
giovanni.gsfc.nasa.gov,TRUE
preview.ncbi.nlm.nih.gov,TRUE
kirtland.af.mil,TRUE
clintonwhitehouse5.archives.gov,TRUE
agrilinks.org,TRUE
collections.nlm.nih.gov,TRUE
mnd.uscourts.gov,TRUE
tm.usembassy.gov,TRUE
1950census.archives.gov,TRUE
prevention.va.gov,TRUE
chemm.hhs.gov,TRUE
docs.gdc.cancer.gov,TRUE
stereo.gsfc.nasa.gov,TRUE
campbell.armymwr.com,TRUE
seawifs.gsfc.nasa.gov,TRUE
nist.time.gov,TRUE
tripler.tricare.mil,TRUE
cms.usmma.edu,TRUE
www2.cdc.gov,TRUE
access.census.gov,TRUE
education.blogs.archives.gov,TRUE
alcoholpolicy.niaaa.nih.gov,TRUE
apply.pmf.gov,TRUE
airforcebes.af.mil,TRUE
my.ttb.gov,TRUE
thecommunityguide.org,TRUE
usafe.af.mil,TRUE
driveelectric.gov,TRUE
yokota.af.mil,TRUE
trek.nasa.gov,TRUE
nasa.usajobs.gov,TRUE
connector.hrsa.gov,TRUE
history.uscg.mil,TRUE
kw.usembassy.gov,TRUE
uts.nlm.nih.gov,TRUE
scicolloq.gsfc.nasa.gov,TRUE
smart.ojp.gov,TRUE
esdpubs.nasa.gov,TRUE
be.usembassy.gov,TRUE
gy.usembassy.gov,TRUE
arpc.afrc.af.mil,TRUE
healthquality.va.gov,TRUE
seed.nih.gov,TRUE
goarmysof.army.mil,TRUE
healthyeating.nhlbi.nih.gov,TRUE
jbcharleston.jb.mil,TRUE
training.smartpay.gsa.gov,TRUE
podaac.jpl.nasa.gov,TRUE
nationalgangcenter.ojp.gov,TRUE
fdic-search.app.cloud.gov,TRUE
co.ng.mil,TRUE
carson.armymwr.com,TRUE
paemst.nsf.gov,TRUE
data.ers.usda.gov,TRUE
pubmed-ncbi-nlm-nih-gov.myaccess.library.utoronto.ca,TRUE
cybercom.mil,TRUE
darnall.tricare.mil,TRUE
energystar.my.site.com,TRUE
g-cnmi-eta.cbp.dhs.gov,TRUE
pfpa.mil,TRUE
whs.mil,TRUE
ep-sol-p-dqbmfhcddre2exd4.a02.azurefd.net,TRUE
campusdrugprevention.gov,TRUE
mymoney.gov,TRUE
at.usembassy.gov,TRUE
giss.nasa.gov,TRUE
dtra.mil,TRUE
aaro.mil,TRUE
bnm.llnl.gov,TRUE
taggs.hhs.gov,TRUE
statecancerprofiles.cancer.gov,TRUE
erdc.usace.army.mil,TRUE
www-ncbi-nlm-nih-gov.proxy.insermbiblio.inist.fr,TRUE
ocrtraining.cit.nih.gov,TRUE
ozonewatch.gsfc.nasa.gov,TRUE
jber.jb.mil,TRUE
charts.noaa.gov,TRUE
arcr.niaaa.nih.gov,TRUE
robins.af.mil,TRUE
keesler.af.mil,TRUE
travis.af.mil,TRUE
business.defense.gov,TRUE
search.clinicalgenome.org,TRUE
stb.gov,TRUE
cfm.va.gov,TRUE
opd-ui.uspto.gov,TRUE
cavazos.armymwr.com,TRUE
ppms.gov,TRUE
mildenhall.af.mil,TRUE
code.usgs.gov,TRUE
mepcom.army.mil,TRUE
petersonschriever.spaceforce.mil,TRUE
oceancolor.gsfc.nasa.gov,TRUE
tj.usembassy.gov,TRUE
hrmanagement.usajobs.gov,TRUE
search.nsf.gov,TRUE
ai.gov,TRUE
frs-public.epa.gov,TRUE
cybersecurity.llnl.gov,TRUE
mpep.uspto.gov,TRUE
careerpath.fema.gov,TRUE
mrdata.usgs.gov,TRUE
usdollars.usss.gov,TRUE
appel.nasa.gov,TRUE
household-survey.fdic.gov,TRUE
pwg.gsfc.nasa.gov,TRUE
digital.ahrq.gov,TRUE
eros.usgs.gov,TRUE
str.llnl.gov,TRUE
dcaa.mil,TRUE
move.va.gov,TRUE
prevention.cancer.gov,TRUE
worker.gov,TRUE
earthobservatory.nasa.gov,TRUE
qualityindicators.ahrq.gov,TRUE
data.giss.nasa.gov,TRUE
d2d.gsa.gov,TRUE
srp.fas.gsa.gov,TRUE
fdr.blogs.archives.gov,TRUE
va.ng.mil,TRUE
reagan.blogs.archives.gov,TRUE
peosoldier.army.mil,TRUE
clintonwhitehouse4.archives.gov,TRUE
epi.grants.cancer.gov,TRUE
dafhistory.af.mil,TRUE
osi.af.mil,TRUE
patientcare.va.gov,TRUE
supplychain.llnl.gov,TRUE
msiexchange.nasa.gov,TRUE
pubchem-ncbi-nlm-nih-gov.translate.goog,TRUE
heal.nih.gov,TRUE
trngcmd.marines.mil,TRUE
dmp.dol.gov,TRUE
af.usembassy.gov,TRUE
nodis3.gsfc.nasa.gov,TRUE
jiatfs.southcom.mil,TRUE
ethics.od.nih.gov,TRUE
npgsweb.ars-grin.gov,TRUE
drum.armymwr.com,TRUE
xk.usembassy.gov,TRUE
search.ftc.gov,TRUE
gdc.cancer.gov,TRUE
nas.nasa.gov,TRUE
no.usembassy.gov,TRUE
epact2.gsfc.nasa.gov,TRUE
tceols.cdc.gov,TRUE
pacificarea.uscg.mil,TRUE
wiki.nci.nih.gov,TRUE
tmdesigncodes.uspto.gov,TRUE
chcoc.gov,TRUE
pubmed.99885.net,TRUE
daac.ornl.gov,TRUE
www-nps-gov.translate.goog,TRUE
gab.usps.com,TRUE
jba.af.mil,TRUE
mhs-europe.tricare.mil,TRUE
prevention.nih.gov,TRUE
pbm.va.gov,TRUE
earth.gsfc.nasa.gov,TRUE
globalwaters.org,TRUE
dover.af.mil,TRUE
nwk.usace.army.mil,TRUE
srdata.nist.gov,TRUE
publications.usace.army.mil,TRUE
atb.nrel.gov,TRUE
rcrapublic.epa.gov,TRUE
blanchfield.tricare.mil,TRUE
hpc.nih.gov,TRUE
usfk.mil,TRUE
lt.usembassy.gov,TRUE
edit.doi.gov,TRUE
askearn.org,TRUE
mk.usembassy.gov,TRUE
zm.usembassy.gov,TRUE
saw.usace.army.mil,TRUE
complaint.consumerfinance.gov,TRUE
egp.wildfire.gov,TRUE
software.nasa.gov,TRUE
highways.fhwa.dot.gov,TRUE
hanscom.af.mil,TRUE
mvr.usace.army.mil,TRUE
at.npdb.hrsa.gov,TRUE
ocrcas.ed.gov,TRUE
vsc.gsa.gov,TRUE
pacaf.af.mil,TRUE
etap.nsf.gov,TRUE
cio.gov,TRUE
j1visawaiverrecommendation.state.gov,TRUE
clintonlibrary.gov,TRUE
me.usembassy.gov,TRUE
bs.usembassy.gov,TRUE
alumni.state.gov,TRUE
pg.usembassy.gov,TRUE
offutt.tricare.mil,TRUE
29palms.marines.mil,TRUE
hudoig.gov,TRUE
pivauth.nih.gov,TRUE
na.usembassy.gov,TRUE
mcbbutler.marines.mil,TRUE
response.epa.gov,TRUE
csp.navy.mil,TRUE
pubmed.ilibs.cn,TRUE
apps.nlrb.gov,TRUE
olmsapps.dol.gov,TRUE
vt.public.ng.mil,TRUE
388fw.acc.af.mil,TRUE
nae.usace.army.mil,TRUE
es-store.usps.com,TRUE
stuttgart.armymwr.com,TRUE
william-beaumont.tricare.mil,TRUE
asc.gov,TRUE
atthecore.usgs.gov,TRUE
maxwell.af.mil,TRUE
cfmedicine.nlm.nih.gov,TRUE
az.usembassy.gov,TRUE
eerscmap.usgs.gov,TRUE
edis.usitc.gov,TRUE
stereo-ssc.nascom.nasa.gov,TRUE
pubmed-ncbi-nlm-nih-gov.offcampus.lib.washington.edu,TRUE
acquisitiongateway.gov,TRUE
shop.nist.gov,TRUE
environment.fhwa.dot.gov,TRUE
ndw.cnic.navy.mil,TRUE
goes-r.gov,TRUE
stratcom.mil,TRUE
afgsc.af.mil,TRUE
ssai.usajobs.gov,TRUE
mcsf-nola.marines.mil,TRUE
jbmdl.jb.mil,TRUE
ph.health.mil,TRUE
benthamopenarchives.com,TRUE
sas.usace.army.mil,TRUE
stemcells.nih.gov,TRUE
afcec.af.mil,TRUE
pubmed-ncbi-nlm-nih-gov.insb.bib.cnrs.fr,TRUE
airforcespecialtactics.af.mil,TRUE
camp-pendleton.tricare.mil,TRUE
hydrogen.energy.gov,TRUE
inside.niaid.nih.gov,TRUE
lincs.ed.gov,TRUE
science-nasa-gov.translate.goog,TRUE
cmr.earthdata.nasa.gov,TRUE
businessdefense.gov,TRUE
eftps.com,TRUE
asprtracie.hhs.gov,TRUE
nccoe.nist.gov,TRUE
lrp.nih.gov,TRUE
history.army.mil,TRUE
3rdmaw.marines.mil,TRUE
ctip.defense.gov,TRUE
c6f.navy.mil,TRUE
biobeat.nigms.nih.gov,TRUE
usfj.mil,TRUE
e-safe.cbp.dhs.gov,TRUE
winn.tricare.mil,TRUE
vetcenter.va.gov,TRUE
luke.af.mil,TRUE
raportal.vpn.va.gov,TRUE
appeears.earthdatacloud.nasa.gov,TRUE
moody.af.mil,TRUE
sheppard.af.mil,TRUE
olaw.nih.gov,TRUE
cybercoe.army.mil,TRUE
clinicalstudies.info.nih.gov,TRUE
pubmed-ncbi-nlm-nih-gov.libproxy1.nus.edu.sg,TRUE
usdebitcard.gov,TRUE
dhscs.usajobs.gov,TRUE
usff.navy.mil,TRUE
jfk.blogs.archives.gov,TRUE
conectate.gobiernousa.gov,TRUE
grafenwoehr.armymwr.com,TRUE
marsoc.marines.mil,TRUE
search.ahrq.gov,TRUE
gravelocator.cem.va.gov,TRUE
prevention.mil,TRUE
id.nlm.nih.gov,TRUE
datadashboard-fda-gov.translate.goog,TRUE
dm.af.mil,TRUE
data-science.llnl.gov,TRUE
handbook.tts.gsa.gov,TRUE
faa.usajobs.gov,TRUE
fordlibrarymuseum.gov,TRUE
secureemail.nih.gov,TRUE
hdpulse.nimhd.nih.gov,TRUE
recentgrad.usajobs.gov,TRUE
surveillance.cancer.gov,TRUE
printerdirectory.usps.com,TRUE
jimmycarterlibrary.gov,TRUE
narations.blogs.archives.gov,TRUE
afsoc.af.mil,TRUE
camp-lejeune.tricare.mil,TRUE
cloudsgate2.larc.nasa.gov,TRUE
evans.tricare.mil,TRUE
maps.waterdata.usgs.gov,TRUE
swl.usace.army.mil,TRUE
ssc.spaceforce.mil,TRUE
intelligencecareers.usajobs.gov,TRUE
landstuhl.tricare.mil,TRUE
cnmoc.usff.navy.mil,TRUE
msc.usff.navy.mil,TRUE
rediscovering-black-history.blogs.archives.gov,TRUE
broadbandusa.ntia.gov,TRUE
misawa.af.mil,TRUE
usarmyband.com,TRUE
patentsgazette.uspto.gov,TRUE
hoover.archives.gov,TRUE
northcom.mil,TRUE
clintonwhitehouse3.archives.gov,TRUE
webb.nasa.gov,TRUE
efile.dol.gov,TRUE
calendar.nih.gov,TRUE
enoad.nvmc.uscg.gov,TRUE
mcasiwakuni.marines.mil,TRUE
lhncbc.nlm.nih.gov,TRUE
iris.epa.gov,TRUE
waterqualitydata.us,TRUE
gipoc.grc.nasa.gov,TRUE
spangdahlem.af.mil,TRUE
test-ndacc.larc.nasa.gov,TRUE
www-ncbi-nlm-nih-gov.pbidi.unam.mx,TRUE
seaportal.dol.gov,TRUE
hurlburt.af.mil,TRUE
fca.gov,TRUE
wilfordhall.tricare.mil,TRUE
airquality.weather.gov,TRUE
commondataelements.ninds.nih.gov,TRUE
epa.usajobs.gov,TRUE
pepc.nps.gov,TRUE
doiu.doi.gov,TRUE
c2f.usff.navy.mil,TRUE
coe.gsa.gov,TRUE
milgears.osd.mil,TRUE
manpower.marines.mil,TRUE
eservices.archives.gov,TRUE
nsw.navy.mil,TRUE
nwp.usace.army.mil,TRUE
bioams.llnl.gov,TRUE
buckley.spaceforce.mil,TRUE
icor.eoir.justice.gov,TRUE
leonardwood.armymwr.com,TRUE
om.usembassy.gov,TRUE
newsinhealth-nih-gov.translate.goog,TRUE
coralreefwatch.noaa.gov,TRUE
armycivilianservice.usajobs.gov,TRUE
ve.usembassy.gov,TRUE
oig.nasa.gov,TRUE
vsac.nlm.nih.gov,TRUE
kaiserslautern.armymwr.com,TRUE
lu.usembassy.gov,TRUE
manati.star.nesdis.noaa.gov,TRUE
asa24.nci.nih.gov,TRUE
eclipse.gsfc.nasa.gov,TRUE
littlerock.af.mil,TRUE
westpoint.armymwr.com,TRUE
nemi.gov,TRUE
redstone.armymwr.com,TRUE
www-uscis-gov.translate.goog,TRUE
spacecom.mil,TRUE
2ndmaw.marines.mil,TRUE
andersen.af.mil,TRUE
mcbhawaii.marines.mil,TRUE
fam-usdos.msappproxy.net,TRUE
offutt.af.mil,TRUE
medicalcountermeasures.gov,TRUE
dj.usembassy.gov,TRUE
bush41.org,TRUE
search.energystar.gov,TRUE
genealogy.uscis.dhs.gov,TRUE
mor.nlm.nih.gov,TRUE
wiesbaden.armymwr.com,TRUE
matb.larc.nasa.gov,TRUE
marcorsyscom.marines.mil,TRUE
hoover.blogs.archives.gov,TRUE
mvn.usace.army.mil,TRUE
deeoic.dol.gov,TRUE
fj.usembassy.gov,TRUE
search.nal.usda.gov,TRUE
cte.ed.gov,TRUE
moncrief.tricare.mil,TRUE
unicor.gov,TRUE
security.cms.gov,TRUE
ncrms.niaid.nih.gov,TRUE
archives.hud.gov,TRUE
meps.ahrq.gov,TRUE
wiki.earthdata.nasa.gov,TRUE
soma.larc.nasa.gov,TRUE
usnhistory.navylive.dodlive.mil,TRUE
il.ngb.army.mil,TRUE
disposal.gsa.gov,TRUE
tracker.nci.nih.gov,TRUE
socialwork.va.gov,TRUE
www-nhlbi-nih-gov.translate.goog,TRUE
natsec.usajobs.gov,TRUE
awt.cbp.gov,TRUE
lakenheath.af.mil,TRUE
bva.va.gov,TRUE
owcp.industrypartners.dol.gov,TRUE
millionhearts.hhs.gov,TRUE
jackson.armymwr.com,TRUE
mg.usembassy.gov,TRUE
asafm.army.mil,TRUE
chcoc.gov,TRUE
iacc.hhs.gov,TRUE
is.usembassy.gov,TRUE
goodfellow.af.mil,TRUE
lehd.ces.census.gov,TRUE
www2.ntia.doc.gov,TRUE
search.bea.gov,TRUE
ndu.edu,TRUE
cv.usembassy.gov,TRUE
riley.armymwr.com,TRUE
acc.gov,TRUE
pa.ng.mil,TRUE
leonid.arc.nasa.gov,TRUE
rsa.ed.gov,TRUE
shaw.af.mil,TRUE
16af.af.mil,TRUE
civilrightsdata.ed.gov,TRUE
whiteman.af.mil,TRUE
ems.gov,TRUE
qpp.cms.gov,TRUE
convergeoperations.com,TRUE
internationalclaims.usps.com,TRUE
ngbpmc.ng.mil,TRUE
7atc.army.mil,TRUE
homeandcity.nasa.gov,TRUE
qtso.cms.gov,TRUE
fl.ng.mil,TRUE
3d.nih.gov,TRUE
knox.armymwr.com,TRUE
helioviewer.org,TRUE
www3.fed.bop.gov,TRUE
minot.af.mil,TRUE
noisyplanet.nidcd.nih.gov,TRUE
oni.navy.mil,TRUE
developers.login.gov,TRUE
tyndall.af.mil,TRUE
manufacturingusa.com,TRUE
selectagents.gov,TRUE
c7f.navy.mil,TRUE
search.vote.gov,TRUE
ppms.gov,TRUE
edap.epa.gov,TRUE
www-usa-gov.translate.goog,TRUE
prc.gov,TRUE
history.defense.gov,TRUE
braininitiative.nih.gov,TRUE
meade.armymwr.com,TRUE
events.cancer.gov,TRUE
arnold.af.mil,TRUE
search.copyright.gov,TRUE
catalog.nlm.nih.gov,TRUE
ohrp.cit.nih.gov,TRUE
columbus.af.mil,TRUE
spk.usace.army.mil,TRUE
usarcent.army.mil,TRUE
foiadocuments.uspto.gov,TRUE
www-tsa-gov.translate.goog,TRUE
doscareers.usajobs.gov,TRUE
mw.usembassy.gov,TRUE
pubdocs.pad.pppo.gov,TRUE
glovis.usgs.gov,TRUE
afnwc.af.mil,TRUE
history-state-gov.translate.goog,TRUE
valor.defense.gov,TRUE
aftc.af.mil,TRUE
dpcpsi.nih.gov,TRUE
mr.usembassy.gov,TRUE
gsaglobalsupply.gsa.gov,TRUE
nab.usace.army.mil,TRUE
nsrdb.nrel.gov,TRUE
econsumer.gov,TRUE
