target_url,omb_idea_public,source_list_omb_idea
solarscience.msfc.nasa.gov,TRUE,TRUE
solarsystem.nasa.gov,TRUE,TRUE
solarsystem1.jpl.nasa.gov,FALSE,TRUE
solc.gsfc.nasa.gov,TRUE,TRUE
solrad-net.gsfc.nasa.gov,TRUE,TRUE
solruat.opm.gov,FALSE,TRUE
solve.lanl.gov,FALSE,TRUE
soma.larc.nasa.gov,TRUE,TRUE
sonarqubedev.usaid.gov,FALSE,TRUE
sopsdatabase.ahrq.gov,TRUE,TRUE
sor-scc-api.epa.gov,TRUE,TRUE
sor.epa.gov,TRUE,TRUE
sorndashboard.fpc.gov,TRUE,TRUE
sorry.fnal.gov,TRUE,TRUE
sos.noaa.gov,TRUE,TRUE
sos.tva.gov,FALSE,TRUE
sounder.gesdisc.eosdis.nasa.gov,FALSE,TRUE
southbronx.jobcorps.gov,TRUE,TRUE
southcom.mil,TRUE,TRUE
southcomclinic.tricare.mil,TRUE,TRUE
southeast-mdc.diver.orr.noaa.gov,TRUE,TRUE
southeast.va.gov,TRUE,TRUE
sp.arsnet.usda.gov,FALSE,TRUE
spa.usace.army.mil,TRUE,TRUE
space-geodesy.nasa.gov,TRUE,TRUE
space.commerce.gov,TRUE,TRUE
space.jpl.nasa.gov,TRUE,TRUE
spacecom.mil,TRUE,TRUE
spacecube.nasa.gov,TRUE,TRUE
spaceforce.mil,TRUE,TRUE
spacemath.gsfc.nasa.gov,TRUE,TRUE
spaceplace.nasa.gov,TRUE,TRUE
spaceradiation.larc.nasa.gov,TRUE,TRUE
spacescience.msfc.nasa.gov,TRUE,TRUE
spacesounds.msfc.nasa.gov,TRUE,TRUE
spacestem.nasa.gov,FALSE,TRUE
spaceweather.gov,TRUE,TRUE
span.ctss.nih.gov,TRUE,TRUE
spangdahlem.af.mil,TRUE,TRUE
spangdahlem.tricare.mil,TRUE,TRUE
sparc.usda.gov,FALSE,TRUE
spark.tva.gov,FALSE,TRUE
sparks.nhtsa.dot.gov,TRUE,TRUE
sparq.doleta.gov,FALSE,TRUE
spars-sts.samhsa.gov,FALSE,TRUE
spars.samhsa.gov,TRUE,TRUE
sparta.github.io,TRUE,TRUE
spc.noaa.gov,TRUE,TRUE
spd15revision.gov,TRUE,TRUE
spdatawarehouse.gsa.gov,TRUE,TRUE
spdf.gsfc.nasa.gov,TRUE,TRUE
spdf1.sci.gsfc.nasa.gov,TRUE,TRUE
speakerkit.state.gov,FALSE,TRUE
speakers.grc.nasa.gov,FALSE,TRUE
spec.jpl.nasa.gov,TRUE,TRUE
specializedscientificjobs.nih.gov,TRUE,TRUE
specialwarfaretw.af.mil,TRUE,TRUE
specimens.cancer.gov,TRUE,TRUE
speclib.jpl.nasa.gov,TRUE,TRUE
specs.cttso.gov,TRUE,TRUE
spectrum.niaaa.nih.gov,TRUE,TRUE
spectrum.tva.gov,FALSE,TRUE
speedtest2.pnl.gov,TRUE,TRUE
spextrow.tva.gov,FALSE,TRUE
spi-data.bjs.ojp.gov,FALSE,TRUE
spinoff.nasa.gov,TRUE,TRUE
spiritlake.nsopw.gov,TRUE,TRUE
spk.usace.army.mil,TRUE,TRUE
spl.usace.army.mil,TRUE,TRUE
spn.usace.army.mil,TRUE,TRUE
spo.lbl.gov,TRUE,TRUE
spo.nmfs.noaa.gov,TRUE,TRUE
spoc.spaceforce.mil,TRUE,TRUE
spokanetribe.nsopw.gov,TRUE,TRUE
sports.larc.nasa.gov,TRUE,TRUE
spotlight.nlm.nih.gov,TRUE,TRUE
spotthestation-preprod.hqmce.nasa.gov,FALSE,TRUE
spotthestation.nasa.gov,TRUE,TRUE
spparks.github.io,TRUE,TRUE
springdale.jobcorps.gov,TRUE,TRUE
sprouts.ctss.nih.gov,TRUE,TRUE
sprucedata.ornl.gov,TRUE,TRUE
sps.fiscal.treasury.gov,FALSE,TRUE
sps.fms.treas.gov,FALSE,TRUE
sps.spr.energy.gov,TRUE,TRUE
spsrch.cit.nih.gov,FALSE,TRUE
spsweb.fltops.jpl.nasa.gov,TRUE,TRUE
sqa.eauth.va.gov,FALSE,TRUE
sqa.fed.eauth.va.gov,FALSE,TRUE
sqa.pki.eauth.va.gov,FALSE,TRUE
squaxinisland.nsopw.gov,TRUE,TRUE
sr.usembassy.gov,TRUE,TRUE
sra-vpn.census.gov,FALSE,TRUE
srag-msrem.jsc.nasa.gov,FALSE,TRUE
srag.jsc.nasa.gov,TRUE,TRUE
srdata.nist.gov,TRUE,TRUE
srdocuments.bpa.gov,TRUE,TRUE
srdrplus.ahrq.gov,TRUE,TRUE
srf.navy.mil,TRUE,TRUE
srhvpn.srh.noaa.gov,FALSE,TRUE
sri2010.aps.anl.gov,TRUE,TRUE
srp.fas.gsa.gov,TRUE,TRUE
srpmic.nsopw.gov,TRUE,TRUE
srs.fdic.gov,TRUE,TRUE
srs.gov,TRUE,TRUE
srst.nsopw.gov,TRUE,TRUE
srtr.transplant.hrsa.gov,TRUE,TRUE
ss.fca.gov,FALSE,TRUE
ss.usembassy.gov,TRUE,TRUE
ssa.gov,TRUE,TRUE
ssa.usajobs.gov,TRUE,TRUE
ssabest.benefits.gov,TRUE,TRUE
ssai.usajobs.gov,TRUE,TRUE
ssavpn.ssa.gov,FALSE,TRUE
ssc.spaceforce.mil,TRUE,TRUE
sscc.nimh.nih.gov,TRUE,TRUE
sscr.osmre.gov,TRUE,TRUE
ssctdpub.ssc.nasa.gov,TRUE,TRUE
sscweb.gsfc.nasa.gov,TRUE,TRUE
sscwebpub.ssc.nasa.gov,TRUE,TRUE
ssd-api.jpl.nasa.gov,FALSE,TRUE
ssd.jpl.nasa.gov,TRUE,TRUE
ssd.wrh.noaa.gov,TRUE,TRUE
ssed.gsfc.nasa.gov,TRUE,TRUE
sservi.nasa.gov,TRUE,TRUE
ssfl.msfc.nasa.gov,TRUE,TRUE
ssldata.nrcs.usda.gov,FALSE,TRUE
ssldata.sc.egov.usda.gov,FALSE,TRUE
sslportal.oig.hhs.gov,FALSE,TRUE
sso-dev2.csp.noaa.gov,FALSE,TRUE
sso-dev3.csp.noaa.gov,FALSE,TRUE
sso-east.csp.noaa.gov,FALSE,TRUE
sso-north.csp.noaa.gov,FALSE,TRUE
sso-west.csp.noaa.gov,FALSE,TRUE
sso.arm.gov,FALSE,TRUE
sso.ccs.ornl.gov,FALSE,TRUE
sso.cdan.dot.gov,TRUE,TRUE
sso.noaa.gov,FALSE,TRUE
sso.sandia.gov,FALSE,TRUE
sso.treasury.gov,FALSE,TRUE
sso.usaid.gov,FALSE,TRUE
sso.verizonenterprise.com,FALSE,TRUE
ssologon.iam.va.gov,FALSE,TRUE
ssouat.usaid.gov,FALSE,TRUE
ssr.nwisrl.ars.usda.gov,TRUE,TRUE
sss.gov,TRUE,TRUE
sst.ornl.gov,TRUE,TRUE
ssv.census.gov,TRUE,TRUE
st.jpl.nasa.gov,FALSE,TRUE
st2.ntia.doc.gov,FALSE,TRUE
stab.larc.nasa.gov,TRUE,TRUE
stabserv.larc.nasa.gov,TRUE,TRUE
stac.astrogeology.usgs.gov,TRUE,TRUE
staff.commerce.gov,FALSE,TRUE
staffdirectory.nigms.nih.gov,TRUE,TRUE
staffprofiles.cancer.gov,TRUE,TRUE
stage.fra.dot.gov,TRUE,TRUE
staging.energyright.com,TRUE,TRUE
stagingws.grants.gov,FALSE,TRUE
standards.doe.gov,TRUE,TRUE
standards.its.dot.gov,TRUE,TRUE
standards.nasa.gov,TRUE,TRUE
standby.lbl.gov,TRUE,TRUE
star.lincs.ed.gov,TRUE,TRUE
star.nesdis.noaa.gov,TRUE,TRUE
starchild.gsfc.nasa.gov,TRUE,TRUE
starcom.spaceforce.mil,TRUE,TRUE
stardev.lincs.ed.gov,FALSE,TRUE
stars.acl.gov,FALSE,TRUE
starsio.doe.gov,FALSE,TRUE
state-tables.fdic.gov,TRUE,TRUE
state.gov,TRUE,TRUE
state.usajobs.gov,TRUE,TRUE
statecancerprofiles.cancer.gov,TRUE,TRUE
statecollection.census.gov,TRUE,TRUE
statemag.state.gov,FALSE,TRUE
stateoftheocean.osmc.noaa.gov,TRUE,TRUE
stateoig.gov,TRUE,TRUE
statfund.cancer.gov,TRUE,TRUE
static.nhtsa.gov,TRUE,TRUE
statistics.usajobs.gov,TRUE,TRUE
stats.bls.gov,FALSE,TRUE
statspolicy.gov,TRUE,TRUE
status.alcf.anl.gov,FALSE,TRUE
status.earthdata.nasa.gov,TRUE,TRUE
status.lbl.gov,FALSE,TRUE
status.nsls2.bnl.gov,FALSE,TRUE
status.sit.earthdata.nasa.gov,FALSE,TRUE
status.sns.ornl.gov,FALSE,TRUE
statuschecker.fgdc.gov,TRUE,TRUE
stayexempt.irs.gov,TRUE,TRUE
stb.gov,TRUE,TRUE
sted.larc.nasa.gov,FALSE,TRUE
steel.trade.gov,FALSE,TRUE
stellwagen.er.usgs.gov,TRUE,TRUE
stellwagen.noaa.gov,TRUE,TRUE
stem.nasa.gov,TRUE,TRUE
stem.usajobs.gov,TRUE,TRUE
stemcelldb.nih.gov,TRUE,TRUE
stemcells.nih.gov,TRUE,TRUE
stemgateway.nasa.gov,TRUE,TRUE
step.nasa.gov,TRUE,TRUE
step.nih.gov,FALSE,TRUE
step.state.gov,TRUE,TRUE
stepitup.ctss.nih.gov,TRUE,TRUE
stereo-ssc.nascom.nasa.gov,FALSE,TRUE
stereo.gsfc.nasa.gov,TRUE,TRUE
stereo.nascom.nasa.gov,TRUE,TRUE
stewardship.lbl.gov,FALSE,TRUE
stg-admin.foia.gov,FALSE,TRUE
stg-api2.foia.gov,FALSE,TRUE
stg-aspr.hhs.gov,FALSE,TRUE
stg-asprportal.hhs.gov,FALSE,TRUE
stg-asprwg.hhs.gov,FALSE,TRUE
stg-asprwgpublic.hhs.gov,FALSE,TRUE
stg-foia.gov,FALSE,TRUE
stg-marketplace.geoplatform.gov,FALSE,TRUE
stg-mysitendms.hhs.gov,FALSE,TRUE
stg-ndms.hhs.gov,FALSE,TRUE
stg-phe.hhs.gov,FALSE,TRUE
stgdatatools.samhsa.gov,FALSE,TRUE
sti.nasa.gov,TRUE,TRUE
stlouis.jobcorps.gov,TRUE,TRUE
stm.foh.psc.gov,FALSE,TRUE
stm.lbl.gov,TRUE,TRUE
stn.wim.usgs.gov,TRUE,TRUE
stnw.nhtsa.gov,TRUE,TRUE
stopalcoholabuse.gov,TRUE,TRUE
stopbullying.gov,TRUE,TRUE
stopfakes.gov,TRUE,TRUE
store.pnnl.gov,TRUE,TRUE
store.samhsa.gov,TRUE,TRUE
store.usgs.gov,TRUE,TRUE
storefront.bpa.gov,FALSE,TRUE
storm.aoml.noaa.gov,TRUE,TRUE
storm.pps.eosdis.nasa.gov,TRUE,TRUE
storms.ngs.noaa.gov,TRUE,TRUE
stormscdn.ngs.noaa.gov,TRUE,TRUE
story.consumerfinance.gov,TRUE,TRUE
stoves.lbl.gov,TRUE,TRUE
stp.gsfc.nasa.gov,TRUE,TRUE
stportal.wapa.gov,FALSE,TRUE
str.gsa.gov,TRUE,TRUE
strap-prod-sg.ha.nci.nih.gov,FALSE,TRUE
strap.nci.nih.gov,TRUE,TRUE
strap.nhtsa.dot.gov,TRUE,TRUE
stratcom.mil,TRUE,TRUE
strategy.data.gov,TRUE,TRUE
strbase-archive.nist.gov,TRUE,TRUE
strbase.nist.gov,TRUE,TRUE
streaming.lbl.gov,FALSE,TRUE
streamstatsags.cr.usgs.gov,TRUE,TRUE
stress.ctss.nih.gov,TRUE,TRUE
stroke.cindrr.research.va.gov,TRUE,TRUE
strs.grc.nasa.gov,TRUE,TRUE
structure.ncbi.nlm.nih.gov,TRUE,TRUE
stsstg.nih.gov,FALSE,TRUE
studentaid.gov,TRUE,TRUE
studentprivacy.ed.gov,TRUE,TRUE
studyabroad.state.gov,TRUE,TRUE
studycatalog.cancer.gov,TRUE,TRUE
studyguides.af.mil,TRUE,TRUE
studyinthestates.dhs.gov,TRUE,TRUE
styleguide.healthcare.gov,TRUE,TRUE
sublant.usff.navy.mil,TRUE,TRUE
submit.nal.usda.gov,TRUE,TRUE
submit.ncbi.nlm.nih.gov,TRUE,TRUE
submitpls.imls.gov,FALSE,TRUE
subscription.nhlbi.nih.gov,FALSE,TRUE
subset.larc.nasa.gov,TRUE,TRUE
suitability.nsf.gov,TRUE,TRUE
summerhealthdisparities.nimhd.nih.gov,FALSE,TRUE
sunclimate.gsfc.nasa.gov,TRUE,TRUE
sunearthday.nasa.gov,TRUE,TRUE
suns.sandia.gov,TRUE,TRUE
supercdms-docdb.fnal.gov,TRUE,TRUE
supernova.lbl.gov,TRUE,TRUE
supplier.tva.com,FALSE,TRUE
supplier.tva.gov,FALSE,TRUE
supplierportal.jpl.nasa.gov,TRUE,TRUE
supplierregistration-dev.azurewebsites.net,FALSE,TRUE
supplychain.gsfc.nasa.gov,TRUE,TRUE
support.bnl.gov,FALSE,TRUE
support.bsee.gov,FALSE,TRUE
support.dol.gov,FALSE,TRUE
support.gsaig.gov,FALSE,TRUE
support.niddk.nih.gov,FALSE,TRUE
support.nlm.nih.gov,TRUE,TRUE
support.ntsb.gov,FALSE,TRUE
support.oig.doc.gov,FALSE,TRUE
support.srh.noaa.gov,FALSE,TRUE
support.ttb.gov,FALSE,TRUE
supportorgs.cancer.gov,TRUE,TRUE
supportservices.jobcorps.gov,TRUE,TRUE
surface.pppl.gov,TRUE,TRUE
surflant.usff.navy.mil,TRUE,TRUE
surfpac.navy.mil,TRUE,TRUE
surveillance.cancer.gov,TRUE,TRUE
survey.ahrq.gov,TRUE,TRUE
survey.fdicconnect.gov,TRUE,TRUE
survey.larc.nasa.gov,TRUE,TRUE
survey.nasa.gov,TRUE,TRUE
survey.ole.justice.gov,FALSE,TRUE
survey.sbx.voice.va.gov,FALSE,TRUE
survey.voice.va.gov,FALSE,TRUE
sustainability.fnal.gov,TRUE,TRUE
sustainability.gov,TRUE,TRUE
sustainable.pppl.gov,FALSE,TRUE
sutterfellalab.lbl.gov,TRUE,TRUE
sv.usembassy.gov,TRUE,TRUE
sv4.oig.hhs.gov,FALSE,TRUE
svach.lbl.gov,TRUE,TRUE
svap1.hud.gov,FALSE,TRUE
svap2.hud.gov,FALSE,TRUE
svap3.hud.gov,FALSE,TRUE
svcp.jpl.nasa.gov,TRUE,TRUE
svgr.nichd.nih.gov,TRUE,TRUE
svograntportal.sba.gov,TRUE,TRUE
svs.gsfc.nasa.gov,TRUE,TRUE
sw-eng.larc.nasa.gov,TRUE,TRUE
swcs.mil,TRUE,TRUE
swcweb.epa.gov,TRUE,TRUE
swehb.nasa.gov,TRUE,TRUE
swf.usace.army.mil,TRUE,TRUE
swfsc-publications.fisheries.noaa.gov,TRUE,TRUE
swfscdata.nmfs.noaa.gov,FALSE,TRUE
swg.usace.army.mil,TRUE,TRUE
swift.gsfc.nasa.gov,TRUE,TRUE
swinomish.nsopw.gov,TRUE,TRUE
swl.usace.army.mil,TRUE,TRUE
swo.nsopw.gov,TRUE,TRUE
sworm.gov,TRUE,TRUE
swot.jpl.nasa.gov,TRUE,TRUE
swpa.gov,TRUE,TRUE
swpc.noaa.gov,TRUE,TRUE
sws.nrel.gov,TRUE,TRUE
sy.usembassy.gov,TRUE,TRUE
symd.nci.nih.gov,FALSE,TRUE
symposium30.cels.anl.gov,TRUE,TRUE
syndicationadmin.digitalmedia.hhs.gov,FALSE,TRUE
synoptic.fnal.gov,TRUE,TRUE
sysbiocube-abcc.cancer.gov,TRUE,TRUE
sysbiocube-abcc.nci.nih.gov,TRUE,TRUE
sysbiocube-abcc.ncifcrf.gov,TRUE,TRUE
systemcenter.science.energy.gov,TRUE,TRUE
systems.forfeiture.gov,FALSE,TRUE
systems.fws.gov,FALSE,TRUE
systrafoss.fcc.gov,TRUE,TRUE
sz.usembassy.gov,TRUE,TRUE
t2.lanl.gov,TRUE,TRUE
t4pacenter.ed.gov,TRUE,TRUE
t962.fnal.gov,TRUE,TRUE
taaps.treasuryauction.gov,FALSE,TRUE
tableau.hrsa.gov,FALSE,TRUE
tableau.nemsis.org,TRUE,TRUE
tac-dashboard.nist.gov,TRUE,TRUE
tac.bis.doc.gov,FALSE,TRUE
tac.nist.gov,TRUE,TRUE
tadp.astrogeology.usgs.gov,TRUE,TRUE
tads1.gesdisc.eosdis.nasa.gov,FALSE,TRUE
taggs.hhs.gov,TRUE,TRUE
tak.gov,TRUE,TRUE
talent.usajobs.gov,TRUE,TRUE
talkingleaves.jobcorps.gov,TRUE,TRUE
tam.usace.army.mil,TRUE,TRUE
tams.gsa.gov,TRUE,TRUE
tams.preprod.gsa.gov,FALSE,TRUE
tanfdata.acf.hhs.gov,TRUE,TRUE
tao.ndbc.noaa.gov,TRUE,TRUE
taos.nsopw.gov,TRUE,TRUE
tap.orr.noaa.gov,TRUE,TRUE
taraskalab.nhlbi.nih.gov,TRUE,TRUE
tarp-qa.ornl.gov,TRUE,TRUE
tasa.dma.mil,TRUE,TRUE
tasconline.com,FALSE,TRUE
tasefiling.gov,TRUE,TRUE
taskbook.nasaprs.com,TRUE,TRUE
tax.gov,TRUE,TRUE
taxpayeradvocate.irs.gov,TRUE,TRUE
tbmmc.pnnl.gov,TRUE,TRUE
tbmp.uspto.gov,TRUE,TRUE
tbportals.niaid.nih.gov,TRUE,TRUE
tcamt.nist.gov,TRUE,TRUE
tcb.usaid.gov,TRUE,TRUE
tcc.export.gov,TRUE,TRUE
tcc.transcom.energy.gov,TRUE,TRUE
tceols.cdc.gov,TRUE,TRUE
tcm.tva.gov,FALSE,TRUE
tcmm.fiscal.treasury.gov,FALSE,TRUE
tco.gsfc.nasa.gov,TRUE,TRUE
tcots.epa.gov,TRUE,TRUE
tcr.sec.gov,TRUE,TRUE
td.fnal.gov,TRUE,TRUE
td.usembassy.gov,TRUE,TRUE
tda.jpl.nasa.gov,FALSE,TRUE
tdb.epa.gov,TRUE,TRUE
tdec.stanport.com,FALSE,TRUE
tdglobal.ksc.nasa.gov,TRUE,TRUE
tds-ext.fra.dot.gov,TRUE,TRUE
teamportal-byr.uspto.gov,FALSE,TRUE
teamportal.uspto.gov,FALSE,TRUE
teams.usaid.gov,FALSE,TRUE
tech.ed.gov,TRUE,TRUE
tech.gsa.gov,TRUE,TRUE
tech.usajobs.gov,TRUE,TRUE
techcamp.america.gov,TRUE,TRUE
techcamp.edit.america.gov,FALSE,TRUE
techint.nccs.gov,FALSE,TRUE
technology-afrc.ndc.nasa.gov,TRUE,TRUE
technology-api.ndc.nasa.gov,FALSE,TRUE
technology-arc.ndc.nasa.gov,TRUE,TRUE
technology-gsfc.ndc.nasa.gov,TRUE,TRUE
technology-ksc.ndc.nasa.gov,TRUE,TRUE
technology.grc.nasa.gov,TRUE,TRUE
technology.jsc.nasa.gov,TRUE,TRUE
technology.nasa.gov,TRUE,TRUE
technology.ssc.nasa.gov,TRUE,TRUE
technow.tva.gov,FALSE,TRUE
technowd.tva.gov,FALSE,TRUE
technowt.tva.gov,FALSE,TRUE
techpartnerships.noaa.gov,TRUE,TRUE
techport.nasa.gov,TRUE,TRUE
techstandards.tva.gov,FALSE,TRUE
techtogov.usajobs.gov,TRUE,TRUE
techtraining.tva.gov,FALSE,TRUE
techtran.msfc.nasa.gov,TRUE,TRUE
techtransfer.cancer.gov,TRUE,TRUE
techtransfer.gsfc.nasa.gov,TRUE,TRUE
techtransfer.nih.gov,TRUE,TRUE
techx.tva.gov,FALSE,TRUE
tecom.marines.mil,TRUE,TRUE
tedb.ornl.gov,TRUE,TRUE
teem.ornl.gov,TRUE,TRUE
teen.smokefree.gov,TRUE,TRUE
teenpregnancy.acf.hhs.gov,TRUE,TRUE
tele.fnal.gov,TRUE,TRUE
telehealth.hhs.gov,TRUE,TRUE
telehealth.va.gov,TRUE,TRUE
telemarketing.donotcall.gov,TRUE,TRUE
tellus.ars.usda.gov,TRUE,TRUE
temoaktribe.nsopw.gov,TRUE,TRUE
tempo.gsfc.nasa.gov,TRUE,TRUE
tenure.nichd.nih.gov,FALSE,TRUE
teregistration.cbp.gov,TRUE,TRUE
termlookup.epa.gov,TRUE,TRUE
terra.gsfc.nasa.gov,FALSE,TRUE
terra.nasa.gov,TRUE,TRUE
tes-qa.science.ornl.gov,TRUE,TRUE
tes-sfa.ornl.gov,TRUE,TRUE
tes.jpl.nasa.gov,TRUE,TRUE
tes.lbl.gov,TRUE,TRUE
tesseract.af.mil,TRUE,TRUE
test-evaluation.osd.mil,TRUE,TRUE
test-knock.ttb.gov,FALSE,TRUE
test-my.ttb.gov,FALSE,TRUE
test.home.idm.cms.gov,FALSE,TRUE
testbed.aviationweather.gov,TRUE,TRUE
testbeds.noaa.gov,TRUE,TRUE
testdeveloper.nvmc.uscg.gov,FALSE,TRUE
testdomain.nih.gov,TRUE,TRUE
testdomain2.nih.gov,FALSE,TRUE
testetareports.doleta.gov,FALSE,TRUE
testevpn.usda.gov,FALSE,TRUE
testextservices.hud.gov,FALSE,TRUE
testgearup.ed.gov,FALSE,TRUE
testgrants.iaf.gov,FALSE,TRUE
testhepis.ed.gov,FALSE,TRUE
testinglocator.cdc.gov,TRUE,TRUE
testinglocatordev.cdc.gov,FALSE,TRUE
testliaison.nationalblueribbonschools.ed.gov,FALSE,TRUE
testnvmc.nvmc.uscg.gov,FALSE,TRUE
testportal.nationalblueribbonschools.ed.gov,FALSE,TRUE
testpubchem.ncbi.nlm.nih.gov,TRUE,TRUE
testsa.ed.gov,FALSE,TRUE
testscreening.nationalblueribbonschools.ed.gov,FALSE,TRUE
tethys.pnnl.gov,TRUE,TRUE
tetruss.larc.nasa.gov,TRUE,TRUE
tevnphwg.fnal.gov,TRUE,TRUE
text-message.blogs.archives.gov,TRUE,TRUE
textrous.irp.nia.nih.gov,TRUE,TRUE
tf515.marines.mil,TRUE,TRUE
tfa-auth.ed.gov,FALSE,TRUE
tfa.jpl.nasa.gov,FALSE,TRUE
tfaws.nasa.gov,TRUE,TRUE
tfi.usajobs.gov,TRUE,TRUE
tfm.fiscal.treasury.gov,TRUE,TRUE
tfrgs.ustp.usdoj.gov,FALSE,TRUE
tfsr.uspto.gov,TRUE,TRUE
tfx.treasury.gov,TRUE,TRUE
tg.usembassy.gov,TRUE,TRUE
tgftp.cp.ncep.noaa.gov,FALSE,TRUE
tgftp.nws.noaa.gov,FALSE,TRUE
tgm.nibib.nih.gov,TRUE,TRUE
th.usembassy.gov,TRUE,TRUE
tharsis.gsfc.nasa.gov,TRUE,TRUE
thecommunityguide.org,TRUE,TRUE
theory.fnal.gov,TRUE,TRUE
therealcost.betobaccofree.hhs.gov,TRUE,TRUE
thermal.gsfc.nasa.gov,TRUE,TRUE
thermalenergy.lbl.gov,TRUE,TRUE
thesaurus.cancer.gov,TRUE,TRUE
thescmcgroup.energy.gov,TRUE,TRUE
thinkculturalhealth.hhs.gov,TRUE,TRUE
thor-f5.er.usgs.gov,FALSE,TRUE
thredds1.pfeg.noaa.gov,FALSE,TRUE
three.jsc.nasa.gov,TRUE,TRUE
thunder.jpl.nasa.gov,TRUE,TRUE
thunderbay.noaa.gov,TRUE,TRUE
thy.phy.bnl.gov,FALSE,TRUE
thyme.ornl.gov,TRUE,TRUE
tidesandcurrents.noaa.gov,TRUE,TRUE
tiger.lanl.gov,FALSE,TRUE
tigerweb.geo.census.gov,TRUE,TRUE
tigerz.gsfc.nasa.gov,TRUE,TRUE
tigta.gov,TRUE,TRUE
timberlake.jobcorps.gov,TRUE,TRUE
time.glb.nist.gov,FALSE,TRUE
time.gov,TRUE,TRUE
timecard.fnal.gov,TRUE,TRUE
timekat.state.gov,FALSE,TRUE
timp-via.fda.gov,FALSE,TRUE
timsonline.org,TRUE,TRUE
timsweb.bsee.gov,TRUE,TRUE
timswebapps.bsee.gov,FALSE,TRUE
tinker.af.mil,TRUE,TRUE
tinker.tricare.mil,TRUE,TRUE
tinyurl.digitalmedia.hhs.gov,FALSE,TRUE
tips.nfc.usda.gov,FALSE,TRUE
tips.oig.hhs.gov,TRUE,TRUE
title2.ed.gov,TRUE,TRUE
tj.usembassy.gov,TRUE,TRUE
tl.usembassy.gov,TRUE,TRUE
tlc.response.epa.gov,FALSE,TRUE
tm.usembassy.gov,TRUE,TRUE
tmbci.nsopw.gov,TRUE,TRUE
tmcpfs.ops.fhwa.dot.gov,TRUE,TRUE
tmdesigncodes.uspto.gov,TRUE,TRUE
tmep.uspto.gov,TRUE,TRUE
tmf.cio.gov,TRUE,TRUE
tmf.jpl.nasa.gov,TRUE,TRUE
tmo.jpl.nasa.gov,TRUE,TRUE
tmp.fisheries.noaa.gov,TRUE,TRUE
tmpicisprodnode.epa.gov,FALSE,TRUE
tmsearch.uspto.gov,TRUE,TRUE
tmss.gsa.gov,TRUE,TRUE
tmss.preprod-acqit.helix.gsa.gov,FALSE,TRUE
tn.usembassy.gov,TRUE,TRUE
tnwg.cap.gov,TRUE,TRUE
toa4online.com,FALSE,TRUE
toastmasters.gsfc.nasa.gov,TRUE,TRUE
tobyhanna.army.mil,TRUE,TRUE
today.lbl.gov,FALSE,TRUE
tofa.ctss.nih.gov,TRUE,TRUE
together.gov,TRUE,TRUE
token.bea.gov,FALSE,TRUE
tokens.ornl.gov,FALSE,TRUE
tolnet.larc.nasa.gov,TRUE,TRUE
tonation.nsopw.gov,TRUE,TRUE
tonguepoint.jobcorps.gov,TRUE,TRUE
tonks.gss.anl.gov,FALSE,TRUE
tontoapache.nsopw.gov,TRUE,TRUE
tontos.jpl.nasa.gov,FALSE,TRUE
toolbox.cdan.dot.gov,TRUE,TRUE
toolcatalog.nist.gov,TRUE,TRUE
toolkit.climate.gov,TRUE,TRUE
toolkit.ncats.nih.gov,TRUE,TRUE
tools-origin.cdc.gov,TRUE,TRUE
tools.cdc.gov,TRUE,TRUE
tools.fnal.gov,TRUE,TRUE
tools.niem.gov,TRUE,TRUE
topex.wff.nasa.gov,FALSE,TRUE
topsbill.ftsbilling.gsa.gov,FALSE,TRUE
topsorder.ftsbilling.gsa.gov,FALSE,TRUE
topsordercert.ftsbilling.gsa.gov,FALSE,TRUE
torch.aetc.af.mil,TRUE,TRUE
tortoise.nibib.nih.gov,TRUE,TRUE
tortoisedti.nichd.nih.gov,TRUE,TRUE
tots.epa.gov,TRUE,TRUE
touchbase.state.gov,FALSE,TRUE
touchpoints.app.cloud.gov,FALSE,TRUE
touchpoints.digital.gov,TRUE,TRUE
tough.lbl.gov,TRUE,TRUE
tour.aps.anl.gov,TRUE,TRUE
tour.pnnl.gov,TRUE,TRUE
tours.jpl.nasa.gov,TRUE,TRUE
tours.sandia.gov,TRUE,TRUE
tours.tvasites.com,FALSE,TRUE
towerfts.csbf.nasa.gov,TRUE,TRUE
townhall.nasa.gov,FALSE,TRUE
tox21.gov,TRUE,TRUE
tpis.trade.gov,FALSE,TRUE
tpis1.trade.gov,FALSE,TRUE
tpr.fmcsa.dot.gov,TRUE,TRUE
tpsx.arc.nasa.gov,TRUE,TRUE
tpwb.ha.nci.nih.gov,FALSE,TRUE
tpwb.nci.nih.gov,TRUE,TRUE
tr.usembassy.gov,TRUE,TRUE
trac.alcf.anl.gov,FALSE,TRUE
trac.mcs.anl.gov,FALSE,TRUE
tracc.anl.gov,TRUE,TRUE
tracktable.sandia.gov,TRUE,TRUE
tracs.fws.gov,TRUE,TRUE
trade.gov,TRUE,TRUE
trademark.af.mil,TRUE,TRUE
trademarkcenter.uspto.gov,TRUE,TRUE
traffic.nih.gov,TRUE,TRUE
traffic.ornl.gov,TRUE,TRUE
trafficsafetymarketing.gov,TRUE,TRUE
train.empowhr.gov,FALSE,TRUE
train.hris.va.gov,FALSE,TRUE
train.nfc.usda.gov,FALSE,TRUE
train.tms.va.gov,FALSE,TRUE
train21apr.ed.gov,FALSE,TRUE
training.archives.gov,FALSE,TRUE
