target_url,base_domain,branch,agency,agency_code,bureau,bureau_code,source_list_federal_domains,source_list_dap,source_list_pulse,source_list_other,is_gov
www.osti.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ostp.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ots.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ourdocuments.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ovc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ovcttac.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.oversight.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.owc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pac.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pacer.gov,,Judicial,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pandemicflu.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pandemicoversight.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.papahanaumokuakea.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.patriotbonds.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pay.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.paymentaccuracy.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pbgc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pbrb.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pcah.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pcast.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pci.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pclob.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pcscotus.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.peacecorps.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.peacecorpsoig.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pepfar.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.performance.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.permitting.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.persuader-reports.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.phe.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pic.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.piedrasblancas.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pif.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pitc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pitctestdomain.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pki-lab.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pki.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.plainlanguage.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pmf.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pmi.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pnl.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pnnl.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.poolsafely.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.poolsafety.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.postoffice.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.power2prevent.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ppdcecc.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ppirs.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ppms.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pppl.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pppo.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.prc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.preprodfan.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.preserveamerica.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.presidentialdocuments.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.presidentialinnovationfellows.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.presidentialserviceawards.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.presidio.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.presidiotrust.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.presidiotunneltops.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pretrialservices.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.preventionresourcefinder.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.privacyshield.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.projectsafechildhood.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.projectsafeneighborhoods.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.prosperafrica.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.protecciondelconsumidor.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.protectyourmove.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.psa.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.psc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pscr.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.psd.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pslf.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.psob.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.psup.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ptf.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ptt.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.publicserviceloanforgiveness.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pubmed.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.pubservices.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.purchasing.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.qatesttwai.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.quantum.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.rcfl.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.reach.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.read.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ready.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.readybusiness.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.reaganlibrary.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.realestatesales.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.realpropertyprofile.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.rec.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.recalls.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.recordsmanagement.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.recoverymonth.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.recreation.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.reentry.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.reginfo.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.regulations.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.relocatefeds.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.reo.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.reportband.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.reporting.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.reproaccess.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.reproductiveaccess.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.reproductivehealthservices.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.reproductiverights.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.reprorights.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.republicanleader.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.republicans.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.republicanwhip.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.research.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.restorethegulf.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.rivers.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.rl.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.robodeidentidad.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.rocis.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.rpa.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.rpo.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.rrb.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.rural.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sac.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.safecar.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.safecom.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.safeocs.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.safercar.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.saferfederalworkforce.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.saferproduct.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.saferproducts.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.safertruck.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.safetyact.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.safetyvideos.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.salmonrecovery.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sam.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.samhsa.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sandia.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.savingsbond.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.savingsbonds.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.savingsbondwizard.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sba.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sbir.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sbrc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sbst.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sc-us.gov,,Judicial,,,,,TRUE,FALSE,FALSE,FALSE,False
www.schoolsafety.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.scidac.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.science.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sciencebase.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.scijinks.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.scinet.gov,,Judicial,,,,,TRUE,FALSE,FALSE,FALSE,False
www.scra.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.scrc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.scus.gov,,Judicial,,,,,TRUE,FALSE,FALSE,FALSE,False
www.scuspd.gov,,Judicial,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sdr.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.search.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sec.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.secretservice.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.section108.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.section508.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.securitytestfan.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.seguridadconsumidor.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.segurosocial.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.seized.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.selectagents.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.selectusa.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.semiconductors.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sen.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.senate.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.senatecalendar.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sentinel.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.serve.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.servicemembers.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sftool.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sharetheroadsafely.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sierrawild.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sigpr.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sigtarp.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.simplereport.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sji.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.slgs.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.smart.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.smartcheck.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.smartgrid.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.smokefree.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.smokeybear.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sns.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.socialsecurity.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.solardecathlon.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.solarium.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.spaceweather.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.spd15revision.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.speaker.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.spectrum.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.srnl.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.srs.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ssa.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ssab.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sss.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.standards.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.state.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.stateoig.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.statspolicy.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.stb.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.stennis.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.stopalcoholabuse.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.stopbullying.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.stopfakes.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.stopransomware.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.studentaid.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.studentloans.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.supportfan.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.supreme-court.gov,,Judicial,,,,,TRUE,FALSE,FALSE,FALSE,False
www.supremecourt.gov,,Judicial,,,,,TRUE,FALSE,FALSE,FALSE,False
www.supremecourtus.gov,,Judicial,,,,,TRUE,FALSE,FALSE,FALSE,False
www.surgeongeneral.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sustainability.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.sworm.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.swpa.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.symbols.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.taaps.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tak.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tasefiling.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tax.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.taxreform.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tcis.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.techhubs.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.telework.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.thebraininitiative.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.thenamingcommission.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.therealcost.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.thisfreelife.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.thomas.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tigta.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tigtanet.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.time.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tmdbhouse.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tobacco.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.together.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tox21.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tps.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.trade.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.trafficsafetymarketing.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.trainingproviderresults.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.transparency.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.transportation.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.treas.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.treaslockbox.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.treasury.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.treasuryauction.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.treasuryauctions.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.treasurydirect.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.treasuryecm.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.treasuryhunt.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.treasuryscams.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tribaljusticeandsafety.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.truman.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.trumanlibrary.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.trumplibrary.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.trumpwhitehouse.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tsa.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tsc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tsi.dot.gov,,Executive,,,,,FALSE,FALSE,TRUE,FALSE,False
www.tsp.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tsptest.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tsunami.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tswg.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ttb.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ttbonline.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ttlplus.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tva.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.tvaoig.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.twai.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ucia.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ucrdatatool.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.udall.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ugov.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.ui.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.unemployment.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.unicor.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.unionreports.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.unitedstatescongress.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.unitedwestand.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.unlocktalent.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.unnpp.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.unrpnet.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.urbanwaters.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.us-cert.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.us.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usa.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usa250.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usability.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usadf.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usagm.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usagov.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usaid.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usajobs.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usalearning.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usandc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usap.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usaseanconnect.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usaspending.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usastaffing.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usbankruptcy.gov,,Judicial,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usbg.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usbm.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usbr.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usc.gov,,Judicial,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscapital.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscapitalgiftshop.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscapitol.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscapitolgiftshop.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscapitolgiftstore.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscapitolpolice.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscavc.gov,,Judicial,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscc.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usccr.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscg.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscirf.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscis.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscode.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscongress.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usconsulate.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscourts.gov,,Judicial,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscp.gov,,Legislative,,,,,TRUE,FALSE,FALSE,FALSE,False
www.uscurrency.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usda.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usdapii.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usdebitcard.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usdfc.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usdigitalservice.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usdoj.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usdoscloud.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usds.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.usembassy.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
www.userra.gov,,Executive,,,,,TRUE,FALSE,FALSE,FALSE,False
