target_url,base_domain,branch,agency,agency_code,bureau,bureau_code,source_list_federal_domains,source_list_pulse,source_list_dap,source_manually_added
ttgp.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usff.navy.mil,navy.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
capstone.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
casl.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cco.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cic.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cisa.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cjsl.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
es.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
inss.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ismo.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jfsc.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
keystone.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ndupress.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nwc.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pinnacle.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
rcnsc.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
wmdcenter.ndu.edu,ndu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ak.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
al.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
atterburymuscatatuck.in.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
campedwards.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
co.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ct.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dc.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
de.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ftig.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ga.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
gu.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
in.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ky.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
me.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ngbpmc.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nh.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ok.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pa.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ri.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
scguard.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ut.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
va.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
vi.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
vt.public.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
wv.ng.mil,ng.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
info.nga.mil,nga.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nga.mil,nga.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
moguard.ngb.mil,ngb.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
norad.mil,norad.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jtfcs.northcom.mil,northcom.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jtfn.northcom.mil,northcom.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
northcom.mil,northcom.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
oldcc.mil,oldcc.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
acq.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
constitutionday.cpms.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cool.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dodsoco.ogc.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
doha.ogc.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dote.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jpeocbrnd.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
milgears.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ogc.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
skillbridge.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
staging-businessdefense.acq.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
staging-www.acq.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
test-evaluation.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usmap.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
wageandsalary.dcpas.osd.mil,osd.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pacom.mil,pacom.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pfpa.mil,pfpa.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
clinton.presidentiallibraries.us,presidentiallibraries.us,Executive,,,,,FALSE,FALSE,TRUE,FALSE
prs.mil,prs.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
psoppc.org,psoppc.org,Executive,,,,,FALSE,FALSE,TRUE,FALSE
repi.mil,repi.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
sda.mil,sda.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
shadesofgreen.org,shadesofgreen.org,Executive,,,,,FALSE,FALSE,TRUE,FALSE
sigar.mil,sigar.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jiatfs.southcom.mil,southcom.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jtfb.southcom.mil,southcom.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jtfgtmo.southcom.mil,southcom.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
southcom.mil,southcom.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
spacecom.mil,spacecom.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
buckley.spaceforce.mil,spaceforce.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
losangeles.spaceforce.mil,spaceforce.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
patrick.spaceforce.mil,spaceforce.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
schriever.spaceforce.mil,spaceforce.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
spacebasedelta1.spaceforce.mil,spaceforce.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
spaceforce.mil,spaceforce.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
spoc.spaceforce.mil,spaceforce.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ssc.spaceforce.mil,spaceforce.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
starcom.spaceforce.mil,spaceforce.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
vandenberg.spaceforce.mil,spaceforce.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
chemapps.stolaf.edu,stolaf.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
stratcom.mil,stratcom.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
swcs.mil,swcs.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
bush41library.tamu.edu,tamu.edu,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cco-ndu-edu.translate.goog,translate.goog,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cisa-ndu-edu.translate.goog,translate.goog,Executive,,,,,FALSE,FALSE,TRUE,FALSE
inss-ndu-edu.translate.goog,translate.goog,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ndupress-ndu-edu.translate.goog,translate.goog,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nwc-ndu-edu.translate.goog,translate.goog,Executive,,,,,FALSE,FALSE,TRUE,FALSE
www-ndu-edu.translate.goog,translate.goog,Executive,,,,,FALSE,FALSE,TRUE,FALSE
airforceacademy.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
altus.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
anacostiabolling.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
andersen.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
andrews.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
annapolis.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
aviano.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
bamc.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
barksdale.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
barquist.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
bassett-wainwright.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
bayne-jones.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
beale.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
beaufort.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
belvoirhospital.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
bg-crawford.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
blanchfield.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
bremerton.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
briandallgood.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
buckley.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
calmed.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
camp-lejeune.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
camp-pendleton.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cannon.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cd02.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
charleston.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cherrypoint.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
columbus.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
coopcd.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
corpuschristi.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
darnall.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
davismonthan.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
desmond-doss.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
diegogarcia.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dover.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dunham.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dyess.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
edwards.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
eglin.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
eielson.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
eisenhower.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ellsworth.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
elmendorfrichardson.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
evans.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
fairchild.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
fewarren.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
goodfellow.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
grandforks.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
guam.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
guantanamo.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
guthrie.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
hanscom.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
hill.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
holloman.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
hurlburt.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
incirlik.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ireland.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
irwin.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
jacksonville.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
kadena.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
keesler.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
keller.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
kenner.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
kimbrough.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
kirk.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
kirtland.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
kunsan.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
landstuhl.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
langleyeustis.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
laughlin.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
lemoore.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
leonard-wood.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
lewismcchord.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
littlerock.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
losangeles.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
luke.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
lyster.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
macdill.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
madigan.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
malmstrom.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
martin.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
maxwell.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcconnell.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcdonald.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mcguiredixlakehurst.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mhs-europe.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
minot.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
misawa.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
moncrief.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
moody.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mountainhome.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
munson.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
naples.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nellis.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
newengland.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
newsroom.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nhc-charleston.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
nhchawaii.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ninetwo.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
oakharbor.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
offutt.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
okinawa.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
osan.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
patrick.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
paxriver.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pearlharborhickam.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pensacola.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
peterson.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pope.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
portsmouth.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
quantico.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
rader.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
rafalconbury.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
rafcroughton.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
raflakenheath.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ramstein.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
raymond-bliss.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
redstone.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
reynolds.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
robins.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
rodriguez.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
rota.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
rv01.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
sandiego.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
scott.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
seymourjohnson.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
shaw.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
sheppard.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
sigonella.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
southcomclinic.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
spangdahlem.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
staging-cms.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
staging-www.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
tinker.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
travis.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
tripler.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
twentynine-palms.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
tyndall.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
vance.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
vandenberg.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
walterreed.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
weed-irwin.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
whiteman.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
wilfordhall.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
william-beaumont.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
winn.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
womack.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
wrightpatterson.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
yokosuka.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
yokota.tricare.mil,tricare.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
unc.mil,unc.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
atlanticarea.uscg.mil,uscg.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dcms.uscg.mil,uscg.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dco.uscg.mil,uscg.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
forcecom.uscg.mil,uscg.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
history.uscg.mil,uscg.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
mycg.uscg.mil,uscg.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ncgm.uscg.mil,uscg.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
news.uscg.mil,uscg.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pacificarea.uscg.mil,uscg.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
reserve.uscg.mil,uscg.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
uscg.mil,uscg.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usfj.mil,usfj.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usfk.mil,usfk.mil,Executive,,,,,FALSE,FALSE,TRUE,FALSE
usmint.com,usmint.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
uspreventiveservicestaskforce.org,uspreventiveservicestaskforce.org,Executive,,,,,FALSE,FALSE,TRUE,FALSE
about.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cat-tools.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
catpx-custreg.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cfo.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
cns.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dbcalc.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
dbcalcsm.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ecom-cat.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
eddm.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
eddmr-cat.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
emailus.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
es-reg.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
es-store.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
es-tools.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
es.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
faq.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
fast-tem.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
gab.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
gateway.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
holdmail.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ibcalc.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ibcalcea.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
ibcalcsm.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
informeddelivery.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
internationalclaims.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
loyalty.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
m.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
missingmail.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
onlineclaims.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
origin-catpx-about.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pe.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
pfsr.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
poboxes.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
postalpro.usps.com,usps.com,Executive,,,,,FALSE,FALSE,TRUE,FALSE
