target_url,branch,agency,bureau,base_domain_pulse,source_list_federal_domains,source_list_pulse,source_list_dap,source_list_omb_idea,source_list_eotw,source_list_usagov,source_list_gov_man,source_list_uscourts,source_list_oira,source_list_mil_1,source_list_mil_2,omb_idea_public
ohaz2apcn18.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2apcn19.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bbcn01.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bbcn02.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bbcn03.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bbcn04.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bbcn05.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bbcn06.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bbcn07.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bbcn08.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bbcn09.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bbcn10.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bpcn01.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bpcn02.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bpcn03.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bpcn04.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bpcn05.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bpcn06.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bpcn07.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bpcn17.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bpcn18.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2bpcn19.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cbcn01.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cbcn02.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cbcn03.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cbcn04.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cbcn05.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cbcn06.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cbcn07.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cbcn08.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cbcn09.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cbcn10.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cpcn01.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cpcn02.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cpcn03.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cpcn04.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cpcn05.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cpcn06.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cpcn07.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cpcn17.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cpcn18.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohaz2cpcn19.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ohrm.os.doc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oighhscmg.oig.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oip.dhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ojjdppmt.ojp.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
okdprod1-dune-rucio.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
okdprod1-icarus-rucio.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
okdprod1-msg-dune-rucio.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
okdprod1-msg-icarus-rucio.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
okdprod1-webui-icarus-rucio.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
olivine-external-vip.ccs.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
olss.crt.usdoj.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oma.cancer.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
omaha.dea.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ompc.cancer.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oms-practice.cfsrportal.acf.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oncprojecttracking.healthit.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ondemand-compass.pnnl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
one.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
onemac.cms.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
onemacval.cms.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
onemap.cdc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
onesearch.nihlibrary.ors.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
onlinegfmt.training.ojp.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
onyx-api-vip.ccs.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
onyx-external-vip.ccs.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oos-pub.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oos.acpt.nsf.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oos.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oot.cosmic.appdat.jsc.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
opa-fpclinicdb.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
open-metadata.aetc.appdat.jsc.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
open-metadata.staging.shared-services.appdat.jsc.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
openaltimetry.earthdatacloud.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
openaltimetry.uat.earthdatacloud.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
opendap.earthdata.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
opendap.sit.earthdata.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
opendap.uat.earthdata.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
opendtn121.ccs.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
opendtn122.ccs.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
opendtn123.ccs.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
opendtn124.ccs.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
opendtn125.ccs.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
openhouse.larc.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
openi-vip.nlm.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ops-d.aps.anl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn01.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn02.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn03.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn04.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn05.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn06.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn07.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn08.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn09.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn10.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn11.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn12.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn13.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn14.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn15.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn16.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2apcn17.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn01.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn02.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn03.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn04.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn05.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn06.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn07.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn08.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn09.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn10.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn11.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn12.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn13.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn14.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn15.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn16.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2bpcn17.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn01.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn02.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn03.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn04.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn05.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn06.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn07.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn08.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn09.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn10.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn11.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn12.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn13.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn14.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn15.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn16.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
or2az2cpcn17.care1.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oralhealth-thinkculturalhealth-qc.thinkculturalhealth.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2abcn01.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2abcn02.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2abcn03.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2abcn04.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2abcn05.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2abcn06.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2abcn07.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2abcn08.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2abcn09.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2abcn10.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2apcn01.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2apcn02.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2apcn03.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2apcn04.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2apcn05.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2apcn06.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2apcn07.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2apcn10.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2apcn11.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bbcn01.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bbcn02.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bbcn03.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bbcn04.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bbcn05.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bbcn06.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bbcn07.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bbcn08.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bbcn09.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bbcn10.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bpcn01.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bpcn02.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bpcn03.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bpcn04.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bpcn05.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bpcn06.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bpcn07.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bpcn10.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2bpcn11.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cbcn01.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cbcn02.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cbcn03.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cbcn04.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cbcn05.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cbcn06.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cbcn07.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cbcn08.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cbcn09.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cbcn10.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cpcn01.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cpcn02.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cpcn03.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cpcn04.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cpcn05.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cpcn07.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cpcn10.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oraz2cpcn11.care2.va.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ordem.appdat.jsc.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ordem.staging.appdat.jsc.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ordspubproxy.epa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oregon.feb.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
organicelectronics.nrel.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
orgex.energy.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ori.appdat.jsc.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ori.staging.appdat.jsc.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-archive.ahrq.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-aspmhelp.faa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-avsportal.faa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-cdrh-rst.fda.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-cdrh-rst.preprod.fda.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-cssem.faa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-data.healthcare.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-es.medicare.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-external-api.faa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-idms-repository.faa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-isleep.uspis.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-lbro.usps.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-mailtheft.uspis.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-mig.fda.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-notamrmls.aim.faa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-notamsuat.aim.faa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-ofx.usps.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-printerdirectory.usps.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-services.usps.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-ssmap.usps.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-stage-lbro-cat.usps.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-stage-qlik-cat.usps.com,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-stage-tst-iras.uspis.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-tsd.fly.faa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-tst-mailtheft.uspis.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin-www.airporttech.tc.faa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin.econ.census.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin.odphp.health.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin.quickfacts.census.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
origin.www.cidr-webpub.econ.census.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ornlsites.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ornlsites2.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
orps.hss.doe.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
orpspublic.doe.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
orpspublic.hss.doe.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
orsites.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
orsites2.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
orsp-extmdm1.ors.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
osgsub01.sdcc.bnl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oss.ecopro.smce.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oss.ocw.smce.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
oss.smce.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
ossiservices.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
otp-extranet-auth.samhsa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
otp.bldc.nwave.noaa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
otp.ctc.nwave.noaa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
outlook.usap.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
outreach.senate.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
outside.fw1-clpk.erav.nwave.noaa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
outside.fw1-ford.erav.nwave.noaa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
outside.fw2-clpk.erav.nwave.noaa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
outside.fw2-denv.erav.nwave.noaa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
owa.uscc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
owt.ninds.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
p-foiaxpspal-vm.oig.usdoj.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
p2p-mic-sasentry.fcc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
p2p-mic-sentry.fcc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
p3-rr-2.mcs.anl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pacer-go.pacer.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pages-ext.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pages.cciio-spidr.cms.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pages.smce.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pal.hq.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
palloneforms.house.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pandaharvester01.sdcc.bnl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pandamon01.sdcc.bnl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
parisp.gao.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pars2cui.doe.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pars2egrp.doe.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pars2etfa2.doe.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
parspssmtest.doe.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
partek-prod.epa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
partnergateway.ncua.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
partnerportal.geo.census.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
partnerportal.oig.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
partners.tax.usdoj.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
passport.ahrq.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pat.fs2c.usda.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pathwaystowork-stage.acf.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
paulgosar.house.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pavian.galaxytrakr.org,,,,,false,false,false,false,false,false,false,false,false,false,false,
paygov.nssc.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pdf-generator.healthit.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pdl.bpa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pdmr.ha2.cancer.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pds.webpricer.cms.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
perf02.portable.nwave.noaa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
perfsa.ed.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
perryforms.house.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
persistentcheckout.pnnl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pes.nsf.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pfd.senate.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pfreplica01cp.ccs.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pfreplica02cp.ccs.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pfx-ppd.tsc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pfx.tsc.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pgw1.acl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
phage-test-f5.lanl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
phishme-mobile.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
phoenixclassic.pnl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
phone2.mdscc.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
photos.senate.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
phs-nurse.org,,,,,false,false,false,false,false,false,false,false,false,false,false,
phs.satcorps.smce.nasa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
physbiochem.nichd.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
phytools.ornl.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
picsure.biodatacatalyst.nhlbi.nih.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pingdev.fnal.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
pipdecision.cfsrportal.acf.hhs.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
piruag.irc.noaa.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
piv-external-gw-ext.nrel.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
piv-external.nrel.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
piv.state.gov,,,,,false,false,false,false,false,false,false,false,false,false,false,
