,source_list_gpo_fdlp
.bZBlpz{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;width:100%;}/*!sc*/,TRUE
.lhTYNA{margin-right:4px;color:var(--fgColor-muted,TRUE
.dbrgmi{font-size:14px;min-width:0;max-width:125px;overflow:hidden;text-overflow:ellipsis;white-space:nowrap;}/*!sc*/,TRUE
.dHJiml{-webkit-align-self:center;-ms-flex-item-align:center;align-self:center;display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;padding-left:8px;padding-right:8px;min-width:0;}/*!sc*/,TRUE
.cEytCf{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-flex-direction:row;-ms-flex-direction:row;flex-direction:row;font-size:16px;min-width:0;-webkit-flex-shrink:1;-ms-flex-negative:1;flex-shrink:1;-webkit-flex-wrap:wrap;-ms-flex-wrap:wrap;flex-wrap:wrap;max-width:100%;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;}/*!sc*/,TRUE
.fzFXnm{max-width:100%;}/*!sc*/,TRUE
.iMnkmv{max-width:100%;list-style:none;display:inline-block;}/*!sc*/,TRUE
.ghzDag{display:inline-block;max-width:100%;}/*!sc*/,TRUE
.kHuKdh{font-weight:600;}/*!sc*/,TRUE
.kgiVEz{font-weight:400;}/*!sc*/,TRUE
.jGhzSQ{font-weight:600;display:inline-block;max-width:100%;font-size:16px;}/*!sc*/,TRUE
.faNtbn{min-height:32px;display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:start;-webkit-box-align:start;-ms-flex-align:start;align-items:start;}/*!sc*/,TRUE
.fmQaBv{margin-left:4px;margin-right:4px;}/*!sc*/,TRUE
".dwNhzn[data-size=""medium""][data-no-visuals]{border-top-left-radius:0;border-bottom-left-radius:0;display:none;}/*!sc*/",TRUE
".fGwBZA[data-size=""medium""][data-no-visuals]{color:var(--fgColor-muted",TRUE
.dJxjrT{margin-left:16px;margin-right:16px;}/*!sc*/,TRUE
.eFxKDQ{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-flex-direction:column;-ms-flex-direction:column;flex-direction:column;}/*!sc*/,TRUE
.dzCJzi{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-flex-direction:row;-ms-flex-direction:row;flex-direction:row;-webkit-flex-wrap:wrap;-ms-flex-wrap:wrap;flex-wrap:wrap;-webkit-box-pack:justify;-webkit-justify-content:space-between;-ms-flex-pack:justify;justify-content:space-between;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;gap:8px;min-width:273px;padding:8px;}/*!sc*/,TRUE
@media screen and (min-width:544px){.dzCJzi{-webkit-flex-wrap:nowrap;-ms-flex-wrap:nowrap;flex-wrap:nowrap;}}/*!sc*/,TRUE
.ldRxiI{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-flex-direction:row;-ms-flex-direction:row;flex-direction:row;}/*!sc*/,TRUE
.fVkfyA{width:100%;height:-webkit-fit-content;height:-moz-fit-content;height:fit-content;min-width:0;margin-right:0;}/*!sc*/,TRUE
.gNAmSV{height:40px;padding-left:4px;padding-bottom:16px;}/*!sc*/,TRUE
.jNEwzY{-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;}/*!sc*/,TRUE
.bsDwxw{font-size:12px;-webkit-flex:auto;-ms-flex:auto;flex:auto;padding-right:16px;color:var(--fgColor-muted,TRUE
.jdLMhu{top:0px;z-index:4;background:var(--bgColor-default,TRUE
.tOISc{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-flex-direction:column;-ms-flex-direction:column;flex-direction:column;width:100%;position:absolute;}/*!sc*/,TRUE
.hqwSEx{display:none;min-width:0;padding-top:8px;padding-bottom:8px;}/*!sc*/,TRUE
.bDVoEr{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;overflow:hidden;margin-left:8px;margin-right:8px;-webkit-flex-direction:row;-ms-flex-direction:row;flex-direction:row;-webkit-box-pack:justify;-webkit-justify-content:space-between;-ms-flex-pack:justify;justify-content:space-between;width:100%;}/*!sc*/,TRUE
.kYLlPM{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;}/*!sc*/,TRUE
.gYjEmn{margin-left:4px;margin-right:8px;}/*!sc*/,TRUE
.kGqOLL{text-overflow:ellipsis;overflow:hidden;display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;}/*!sc*/,TRUE
.fHind{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-flex-direction:row;-ms-flex-direction:row;flex-direction:row;font-size:14px;min-width:0;-webkit-flex-shrink:1;-ms-flex-negative:1;flex-shrink:1;-webkit-flex-wrap:wrap;-ms-flex-wrap:wrap;flex-wrap:wrap;max-width:100%;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;}/*!sc*/,TRUE
.dnZoUW{font-weight:600;display:inline-block;max-width:100%;font-size:14px;}/*!sc*/,TRUE
".jRZWlf[data-size=""small""]{color:var(--fgColor-default",TRUE
.kTvpNk{padding-left:8px;padding-top:8px;padding-bottom:8px;display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-flex:1;-ms-flex:1;flex:1;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;-webkit-box-pack:justify;-webkit-justify-content:space-between;-ms-flex-pack:justify;justify-content:space-between;background-color:var(--bgColor-muted,TRUE
.iNMjfP{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;gap:8px;min-width:0;}/*!sc*/,TRUE
.fefCSX{display:block;position:relative;-webkit-box-flex:1;-webkit-flex-grow:1;-ms-flex-positive:1;flex-grow:1;margin-top:-1px;margin-bottom:-1px;--separator-color:transparent;}/*!sc*/,TRUE
.fefCSX:not(:last-child){margin-right:1px;}/*!sc*/,TRUE
".fefCSX:not(:last-child):after{background-color:var(--separator-color);content:"""";position:absolute;right:-2px;top:8px;bottom:8px;width:1px;}/*!sc*/",TRUE
.fefCSX:focus-within:has(:focus-visible){--separator-color:transparent;}/*!sc*/,TRUE
.fefCSX:first-child{margin-left:-1px;}/*!sc*/,TRUE
.fefCSX:last-child{margin-right:-1px;}/*!sc*/,TRUE
.idgUkN{display:block;position:relative;-webkit-box-flex:1;-webkit-flex-grow:1;-ms-flex-positive:1;flex-grow:1;margin-top:-1px;margin-bottom:-1px;--separator-color:var(--borderColor-default,TRUE
.idgUkN:not(:last-child){margin-right:1px;}/*!sc*/,TRUE
".idgUkN:not(:last-child):after{background-color:var(--separator-color);content:"""";position:absolute;right:-2px;top:8px;bottom:8px;width:1px;}/*!sc*/",TRUE
.idgUkN:focus-within:has(:focus-visible){--separator-color:transparent;}/*!sc*/,TRUE
.idgUkN:first-child{margin-left:-1px;}/*!sc*/,TRUE
.idgUkN:last-child{margin-right:-1px;}/*!sc*/,TRUE
.kcLCKF{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;gap:8px;margin-right:8px;}/*!sc*/,TRUE
.kVWtTz{gap:8px;}/*!sc*/,TRUE
.gWqxTd{padding-left:8px;padding-right:8px;}/*!sc*/,TRUE
.gWqxTd linkButtonSx:hover:not([disabled]){-webkit-text-decoration:none;text-decoration:none;}/*!sc*/,TRUE
.gWqxTd linkButtonSx:focus:not([disabled]){-webkit-text-decoration:none;text-decoration:none;}/*!sc*/,TRUE
.gWqxTd linkButtonSx:active:not([disabled]){-webkit-text-decoration:none;text-decoration:none;}/*!sc*/,TRUE
".ivobqY[data-size=""small""][data-no-visuals]{border-top-left-radius:0;border-bottom-left-radius:0;}/*!sc*/",TRUE
".heuRGy[data-size=""small""][data-no-visuals]{color:var(--fgColor-muted",TRUE
".ffkqe[data-size=""small""][data-no-visuals]{color:var(--fgColor-muted",TRUE
.hGyMdv{border:1px solid;border-top:none;border-color:var(--borderColor-default,TRUE
.dceWRL{background-color:var(--bgColor-default,TRUE
.dGXHv{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-flex:1;-ms-flex:1;flex:1;padding-top:8px;padding-bottom:8px;-webkit-flex-direction:column;-ms-flex-direction:column;flex-direction:column;-webkit-box-pack:justify;-webkit-justify-content:space-between;-ms-flex-pack:justify;justify-content:space-between;min-width:0;position:relative;}/*!sc*/,TRUE
.bpDFns{position:relative;}/*!sc*/,TRUE
.iJOeCH{-webkit-flex:1;-ms-flex:1;flex:1;position:relative;min-width:0;}/*!sc*/,TRUE
.jewUnv{tab-size:8;isolation:isolate;position:relative;overflow:auto;max-width:unset;}/*!sc*/,TRUE
.gkZUDI{-webkit-box-pack:center;-webkit-justify-content:center;-ms-flex-pack:center;justify-content:center;display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;}/*!sc*/,TRUE
.cCoXib{position:fixed;top:0;right:0;height:100%;width:15px;-webkit-transition:-webkit-transform 0.3s;-webkit-transition:transform 0.3s;transition:transform 0.3s;z-index:1;}/*!sc*/,TRUE
.cCoXib:hover{-webkit-transform:scaleX(1.5);-ms-transform:scaleX(1.5);transform:scaleX(1.5);}/*!sc*/,TRUE
"data-styled.g1[id=""Box-sc-g0xbh4-0""]{content:""hOfjFo",TRUE
.hLzFvi:where([data-validation='error']){border-color:var(--borderColor-danger-emphasis,TRUE
.hLzFvi:where([data-validation='error']):where([data-trailing-action][data-focused]),TRUE
.hLzFvi:where([data-validation='success']){border-color:var(--bgColor-success-emphasis,TRUE
.hLzFvi:where([data-block]){width:100%;display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-align-self:stretch;-ms-flex-item-align:stretch;align-self:stretch;}/*!sc*/,TRUE
@media (min-width:768px){.hLzFvi{font-size:var(--text-body-size-medium);}}/*!sc*/,TRUE
.hLzFvi:where([data-size='small']){--inner-action-size:var(--base-size-20);min-height:var(--base-size-28);padding-top:3px;padding-right:var(--base-size-8);padding-bottom:3px;padding-left:var(--base-size-8);font-size:var(--text-body-size-small);line-height:var(--base-size-20);}/*!sc*/,TRUE
.hLzFvi:where([data-size='large']){--inner-action-size:var(--base-size-28);height:var(--base-size-40);padding-top:10px;padding-right:var(--base-size-8);padding-bottom:10px;padding-left:var(--base-size-8);}/*!sc*/,TRUE
.hLzFvi:where([data-variant='small']){min-height:28px;padding-top:3px;padding-right:var(--base-size-8);padding-bottom:3px;padding-left:var(--base-size-8);font-size:(--text-body-size-small);line-height:var(--base-size-20);}/*!sc*/,TRUE
.hLzFvi:where([data-variant='large']){padding-top:10px;padding-right:var(--base-size-8);padding-bottom:10px;padding-left:var(--base-size-8);font-size:var(--text-title-size-medium);}/*!sc*/,TRUE
.hLzFvi{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;min-width:160px;}/*!sc*/,TRUE
"data-styled.g14[id=""TextInputWrapper__StyledTextInputBaseWrapper-sc-1mqhpbi-0""]{content:""hLzFvi",TRUE
.jOyaRH[popover]:popover-open{display:block;}/*!sc*/,TRUE
.jOyaRH[popover].\:popover-open{display:block;}/*!sc*/,TRUE
@media (forced-colors:active){.jOyaRH{outline:1px solid transparent;}}/*!sc*/,TRUE
.jOyaRH::after{position:absolute;display:block;right:0;left:0;height:var(--overlay-offset,TRUE
.jOyaRH[data-direction='n']::after,TRUE
.jOyaRH[data-direction='s']::after,TRUE
.jOyaRH[data-direction='w']::after{position:absolute;display:block;height:100%;width:8px;content:'';bottom:0;left:100%;}/*!sc*/,TRUE
.jOyaRH[data-direction='e']::after{position:absolute;display:block;height:100%;width:8px;content:'';bottom:0;right:100%;margin-left:-8px;}/*!sc*/,TRUE
@-webkit-keyframes tooltip-appear{from{opacity:0;}to{opacity:1;}}/*!sc*/,TRUE
@keyframes tooltip-appear{from{opacity:0;}to{opacity:1;}}/*!sc*/,TRUE
.jOyaRH:popover-open,TRUE
.jOyaRH.\:popover-open,TRUE
"data-styled.g16[id=""Tooltip__StyledTooltip-sc-e45c7z-0""]{content:""jOyaRH",TRUE
@-webkit-keyframes tooltip-appear{from{opacity:0;}to{opacity:1;}}/*!sc*/,TRUE
@keyframes tooltip-appear{from{opacity:0;}to{opacity:1;}}/*!sc*/,TRUE
.hWlpPn:hover::after,TRUE
.hWlpPn.tooltipped-no-delay:hover::after,TRUE
.hWlpPn.tooltipped-multiline:hover::after,TRUE
.hWlpPn.tooltipped-s::after,TRUE
.hWlpPn.tooltipped-se::after{right:auto;left:50%;margin-left:-16px;}/*!sc*/,TRUE
.hWlpPn.tooltipped-sw::after{margin-right:-16px;}/*!sc*/,TRUE
.hWlpPn.tooltipped-n::after,TRUE
.hWlpPn.tooltipped-ne::after{right:auto;left:50%;margin-left:-16px;}/*!sc*/,TRUE
.hWlpPn.tooltipped-nw::after{margin-right:-16px;}/*!sc*/,TRUE
.hWlpPn.tooltipped-s::after,TRUE
.hWlpPn.tooltipped-w::after{right:100%;bottom:50%;margin-right:6px;-webkit-transform:translateY(50%);-ms-transform:translateY(50%);transform:translateY(50%);}/*!sc*/,TRUE
.hWlpPn.tooltipped-e::after{bottom:50%;left:100%;margin-left:6px;-webkit-transform:translateY(50%);-ms-transform:translateY(50%);transform:translateY(50%);}/*!sc*/,TRUE
.hWlpPn.tooltipped-multiline::after{width:-webkit-max-content;width:-moz-max-content;width:max-content;max-width:250px;word-wrap:break-word;white-space:pre-line;border-collapse:separate;}/*!sc*/,TRUE
.hWlpPn.tooltipped-multiline.tooltipped-s::after,TRUE
.hWlpPn.tooltipped-multiline.tooltipped-w::after,TRUE
.hWlpPn.tooltipped-align-right-2::after{right:0;margin-right:0;}/*!sc*/,TRUE
.hWlpPn.tooltipped-align-left-2::after{left:0;margin-left:0;}/*!sc*/,TRUE
"data-styled.g17[id=""Tooltip__TooltipBase-sc-17tf59c-0""]{content:""hWlpPn",TRUE
"@media (pointer:coarse){.dwImxt:before{content:"""";position:absolute;left:0;right:0;-webkit-transform:translateY(-50%);-ms-transform:translateY(-50%);transform:translateY(-50%);top:50%;min-height:44px;}}/*!sc*/",TRUE
.iFTkun{--segmented-control-button-inner-padding:12px;--segmented-control-button-bg-inset:4px;--segmented-control-outer-radius:6px;background-color:transparent;border-color:transparent;border-radius:var(--segmented-control-outer-radius);border-width:0;color:currentColor;cursor:pointer;font-family:inherit;font-size:inherit;font-weight:400;padding:var(--segmented-control-button-bg-inset);height:100%;width:100%;}/*!sc*/,TRUE
.iFTkun:focus:not(:disabled){box-shadow:none;outline:2px solid var(--fgColor-accent,TRUE
.iFTkun:focus:not(:disabled):not(:focus-visible){outline:solid 1px transparent;}/*!sc*/,TRUE
.iFTkun:focus-visible:not(:disabled){box-shadow:none;outline:2px solid var(--fgColor-accent,TRUE
.iFTkun .segmentedControl-content{-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;background-color:transparent;border-color:transparent;border-style:solid;border-width:1px;border-radius:calc(var(--segmented-control-outer-radius) - var(--segmented-control-button-bg-inset) / 2);display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;height:100%;-webkit-box-pack:center;-webkit-justify-content:center;-ms-flex-pack:center;justify-content:center;padding-left:calc(var(--segmented-control-button-inner-padding) - var(--segmented-control-button-bg-inset));padding-right:calc(var(--segmented-control-button-inner-padding) - var(--segmented-control-button-bg-inset));}/*!sc*/,TRUE
.iFTkun svg{fill:var(--fgColor-muted,TRUE
.iFTkun:hover .segmentedControl-content{background-color:var(--controlTrack-bgColor-hover,TRUE
.iFTkun:active .segmentedControl-content{background-color:var(--controlTrack-bgColor-active,TRUE
.iFTkun:focus:focus-visible:not(:last-child):after{width:0;}/*!sc*/,TRUE
".iFTkun .segmentedControl-text:after{content:""Code"";display:block;font-weight:600;height:0;overflow:hidden;pointer-events:none;-webkit-user-select:none;-moz-user-select:none;-ms-user-select:none;user-select:none;visibility:hidden;}/*!sc*/",TRUE
"@media (pointer:coarse){.iFTkun:before{content:"""";position:absolute;left:0;right:0;-webkit-transform:translateY(-50%);-ms-transform:translateY(-50%);transform:translateY(-50%);top:50%;min-height:44px;}}/*!sc*/",TRUE
.bHmvop{--segmented-control-button-inner-padding:12px;--segmented-control-button-bg-inset:4px;--segmented-control-outer-radius:6px;background-color:transparent;border-color:transparent;border-radius:var(--segmented-control-outer-radius);border-width:0;color:currentColor;cursor:pointer;font-family:inherit;font-size:inherit;font-weight:400;padding:var(--segmented-control-button-bg-inset);height:100%;width:100%;}/*!sc*/,TRUE
.bHmvop:focus:not(:disabled){box-shadow:none;outline:2px solid var(--fgColor-accent,TRUE
.bHmvop:focus:not(:disabled):not(:focus-visible){outline:solid 1px transparent;}/*!sc*/,TRUE
.bHmvop:focus-visible:not(:disabled){box-shadow:none;outline:2px solid var(--fgColor-accent,TRUE
.bHmvop .segmentedControl-content{-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;background-color:transparent;border-color:transparent;border-style:solid;border-width:1px;border-radius:calc(var(--segmented-control-outer-radius) - var(--segmented-control-button-bg-inset) / 2);display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;height:100%;-webkit-box-pack:center;-webkit-justify-content:center;-ms-flex-pack:center;justify-content:center;padding-left:calc(var(--segmented-control-button-inner-padding) - var(--segmented-control-button-bg-inset));padding-right:calc(var(--segmented-control-button-inner-padding) - var(--segmented-control-button-bg-inset));}/*!sc*/,TRUE
.bHmvop svg{fill:var(--fgColor-muted,TRUE
.bHmvop:hover .segmentedControl-content{background-color:var(--controlTrack-bgColor-hover,TRUE
.bHmvop:active .segmentedControl-content{background-color:var(--controlTrack-bgColor-active,TRUE
.bHmvop:focus:focus-visible:not(:last-child):after{width:0;}/*!sc*/,TRUE
".bHmvop .segmentedControl-text:after{content:""Blame"";display:block;font-weight:600;height:0;overflow:hidden;pointer-events:none;-webkit-user-select:none;-moz-user-select:none;-ms-user-select:none;user-select:none;visibility:hidden;}/*!sc*/",TRUE
"@media (pointer:coarse){.bHmvop:before{content:"""";position:absolute;left:0;right:0;-webkit-transform:translateY(-50%);-ms-transform:translateY(-50%);transform:translateY(-50%);top:50%;min-height:44px;}}/*!sc*/",TRUE
"data-styled.g105[id=""SegmentedControlButton__SegmentedControlButtonStyled-sc-8lkgxl-0""]{content:""dwImxt",TRUE
"body[data-page-layout-dragging=""true""] *{-webkit-user-select:none;-moz-user-select:none;-ms-user-select:none;user-select:none;}/*!sc*/",TRUE
"data-styled.g108[id=""sc-global-gbKrvU1""]{content:""sc-global-gbKrvU1",TRUE
</react-app>,TRUE
</turbo-frame>,TRUE
,TRUE
,TRUE
,TRUE
  </div>,TRUE
,TRUE
</turbo-frame>,TRUE
,TRUE
    </main>,TRUE
  </div>,TRUE
,TRUE
  </div>,TRUE
,TRUE
"          <footer class=""footer pt-8 pb-6 f6 color-fg-muted p-responsive"" role=""contentinfo"" >",TRUE
  <h2 class='sr-only'>Footer</h2>,TRUE
,TRUE
  ,TRUE
,TRUE
,TRUE
"  <div class=""d-flex flex-justify-center flex-items-center flex-column-reverse flex-lg-row flex-wrap flex-lg-nowrap"">",TRUE
"    <div class=""d-flex flex-items-center flex-shrink-0 mx-2"">",TRUE
"      <a aria-label=""Homepage"" title=""GitHub"" class=""footer-octicon mr-2"" href=""https://github.com"">",TRUE
"        <svg aria-hidden=""true"" height=""24"" viewBox=""0 0 24 24"" version=""1.1"" width=""24"" data-view-component=""true"" class=""octicon octicon-mark-github"">",TRUE
"    <path d=""M12.5.75C6.146.75 1 5.896 1 12.25c0 5.089 3.292 9.387 7.863 10.91.575.101.79-.244.79-.546 0-.273-.014-1.178-.014-2.142-2.889.532-3.636-.704-3.866-1.35-.13-.331-.69-1.352-1.18-1.625-.402-.216-.977-.748-.014-.762.906-.014 1.553.834 1.769 1.179 1.035 1.74 2.688 1.25 3.349.948.1-.747.402-1.25.733-1.538-2.559-.287-5.232-1.279-5.232-5.678 0-1.25.445-2.285 1.178-3.09-.115-.288-.517-1.467.115-3.048 0 0 .963-.302 3.163 1.179.92-.259 1.897-.388 2.875-.388.977 0 1.955.13 2.875.388 2.2-1.495 3.162-1.179 3.162-1.179.633 1.581.23 2.76.115 3.048.733.805 1.179 1.825 1.179 3.09 0 4.413-2.688 5.39-5.247 5.678.417.36.776 1.05.776 2.128 0 1.538-.014 2.774-.014 3.162 0 .302.216.662.79.547C20.709 21.637 24 17.324 24 12.25 24 5.896 18.854.75 12.5.75Z""></path>",TRUE
</svg>,TRUE
</a>,TRUE
      <span>,TRUE
        &copy; 2025 GitHub,TRUE
      </span>,TRUE
    </div>,TRUE
,TRUE
"    <nav aria-label=""Footer"">",TRUE
"      <h3 class=""sr-only"" id=""sr-footer-heading"">Footer navigation</h3>",TRUE
,TRUE
"      <ul class=""list-style-none d-flex flex-justify-center flex-wrap mb-2 mb-lg-0"" aria-labelledby=""sr-footer-heading"">",TRUE
,TRUE
"          <li class=""mx-2"">",TRUE
"            <a data-analytics-event=""{&quot;category&quot;:&quot;Footer&quot;",TRUE
          </li>,TRUE
,TRUE
"          <li class=""mx-2"">",TRUE
"            <a data-analytics-event=""{&quot;category&quot;:&quot;Footer&quot;",TRUE
          </li>,TRUE
,TRUE
"          <li class=""mx-2"">",TRUE
"            <a data-analytics-event=""{&quot;category&quot;:&quot;Footer&quot;",TRUE
          </li>,TRUE
,TRUE
"          <li class=""mx-2"">",TRUE
"            <a data-analytics-event=""{&quot;category&quot;:&quot;Footer&quot;",TRUE
          </li>,TRUE
,TRUE
"          <li class=""mx-2"">",TRUE
"            <a data-analytics-event=""{&quot;category&quot;:&quot;Footer&quot;",TRUE
          </li>,TRUE
,TRUE
"          <li class=""mx-2"">",TRUE
"            <a data-analytics-event=""{&quot;category&quot;:&quot;Footer&quot;",TRUE
          </li>,TRUE
,TRUE
"          <li class=""mx-2"" >",TRUE
  <cookie-consent-link>,TRUE
    <button,TRUE
"      type=""button""",TRUE
"      class=""Link--secondary underline-on-hover border-0 p-0 color-bg-transparent""",TRUE
"      data-action=""click:cookie-consent-link#showConsentManagement""",TRUE
"      data-analytics-event=""{&quot;location&quot;:&quot;footer&quot;",TRUE
    >,TRUE
      Manage cookies,TRUE
    </button>,TRUE
  </cookie-consent-link>,TRUE
</li>,TRUE
,TRUE
"<li class=""mx-2"">",TRUE
  <cookie-consent-link>,TRUE
    <button,TRUE
"      type=""button""",TRUE
"      class=""Link--secondary underline-on-hover border-0 p-0 color-bg-transparent""",TRUE
"      data-action=""click:cookie-consent-link#showConsentManagement""",TRUE
"      data-analytics-event=""{&quot;location&quot;:&quot;footer&quot;",TRUE
    >,TRUE
      Do not share my personal information,TRUE
    </button>,TRUE
  </cookie-consent-link>,TRUE
</li>,TRUE
,TRUE
      </ul>,TRUE
    </nav>,TRUE
  </div>,TRUE
</footer>,TRUE
,TRUE
,TRUE
,TRUE
"    <ghcc-consent id=""ghcc"" class=""position-fixed bottom-0 left-0"" style=""z-index: 999999"" data-initial-cookie-consent-allowed="""" data-cookie-consent-required=""false""></ghcc-consent>",TRUE
,TRUE
,TRUE
,TRUE
"  <div id=""ajax-error-message"" class=""ajax-error-message flash flash-error"" hidden>",TRUE
"    <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-alert"">",TRUE
"    <path d=""M6.457 1.047c.659-1.234 2.427-1.234 3.086 0l6.082 11.378A1.75 1.75 0 0 1 14.082 15H1.918a1.75 1.75 0 0 1-1.543-2.575Zm1.763.707a.25.25 0 0 0-.44 0L1.698 13.132a.25.25 0 0 0 .22.368h12.164a.25.25 0 0 0 .22-.368Zm.53 3.996v2.5a.75.75 0 0 1-1.5 0v-2.5a.75.75 0 0 1 1.5 0ZM9 11a1 1 0 1 1-2 0 1 1 0 0 1 2 0Z""></path>",TRUE
</svg>,TRUE
"    <button type=""button"" class=""flash-close js-ajax-error-dismiss"" aria-label=""Dismiss error"">",TRUE
"      <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-x"">",TRUE
"    <path d=""M3.72 3.72a.75.75 0 0 1 1.06 0L8 6.94l3.22-3.22a.749.749 0 0 1 1.275.326.749.749 0 0 1-.215.734L9.06 8l3.22 3.22a.749.749 0 0 1-.326 1.275.749.749 0 0 1-.734-.215L8 9.06l-3.22 3.22a.751.751 0 0 1-1.042-.018.751.751 0 0 1-.018-1.042L6.94 8 3.72 4.78a.75.75 0 0 1 0-1.06Z""></path>",TRUE
</svg>,TRUE
    </button>,TRUE
    You can’t perform that action at this time.,TRUE
  </div>,TRUE
,TRUE
"    <template id=""site-details-dialog"">",TRUE
"  <details class=""details-reset details-overlay details-overlay-dark lh-default color-fg-default hx_rsm"" open>",TRUE
"    <summary role=""button"" aria-label=""Close dialog""></summary>",TRUE
"    <details-dialog class=""Box Box--overlay d-flex flex-column anim-fade-in fast hx_rsm-dialog hx_rsm-modal"">",TRUE
"      <button class=""Box-btn-octicon m-0 btn-octicon position-absolute right-0 top-0"" type=""button"" aria-label=""Close dialog"" data-close-dialog>",TRUE
"        <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-x"">",TRUE
"    <path d=""M3.72 3.72a.75.75 0 0 1 1.06 0L8 6.94l3.22-3.22a.749.749 0 0 1 1.275.326.749.749 0 0 1-.215.734L9.06 8l3.22 3.22a.749.749 0 0 1-.326 1.275.749.749 0 0 1-.734-.215L8 9.06l-3.22 3.22a.751.751 0 0 1-1.042-.018.751.751 0 0 1-.018-1.042L6.94 8 3.72 4.78a.75.75 0 0 1 0-1.06Z""></path>",TRUE
</svg>,TRUE
      </button>,TRUE
"      <div class=""octocat-spinner my-6 js-details-dialog-spinner""></div>",TRUE
    </details-dialog>,TRUE
  </details>,TRUE
</template>,TRUE
,TRUE
"    <div class=""Popover js-hovercard-content position-absolute"" style=""display: none; outline: none;"">",TRUE
"  <div class=""Popover-message Popover-message--bottom-left Popover-message--large Box color-shadow-large"" style=""width:360px;"">",TRUE
  </div>,TRUE
</div>,TRUE
,TRUE
"    <template id=""snippet-clipboard-copy-button"">",TRUE
"  <div class=""zeroclipboard-container position-absolute right-0 top-0"">",TRUE
"    <clipboard-copy aria-label=""Copy"" class=""ClipboardButton btn js-clipboard-copy m-2 p-0"" data-copy-feedback=""Copied!"" data-tooltip-direction=""w"">",TRUE
"      <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-copy js-clipboard-copy-icon m-2"">",TRUE
"    <path d=""M0 6.75C0 5.784.784 5 1.75 5h1.5a.75.75 0 0 1 0 1.5h-1.5a.25.25 0 0 0-.25.25v7.5c0 .138.112.25.25.25h7.5a.25.25 0 0 0 .25-.25v-1.5a.75.75 0 0 1 1.5 0v1.5A1.75 1.75 0 0 1 9.25 16h-7.5A1.75 1.75 0 0 1 0 14.25Z""></path><path d=""M5 1.75C5 .784 5.784 0 6.75 0h7.5C15.216 0 16 .784 16 1.75v7.5A1.75 1.75 0 0 1 14.25 11h-7.5A1.75 1.75 0 0 1 5 9.25Zm1.75-.25a.25.25 0 0 0-.25.25v7.5c0 .138.112.25.25.25h7.5a.25.25 0 0 0 .25-.25v-7.5a.25.25 0 0 0-.25-.25Z""></path>",TRUE
</svg>,TRUE
